 2.27487832e+08  2.27487832e+08  0.00000000e+00  2.27487832e+08 -1.18227099e-02  2.27487832e+08 -1.13448687e-02 
 2.29242022e+08  2.29242022e+08  0.00000000e+00  2.29242022e+08 -1.18310445e-02  2.29242022e+08 -1.13458062e-02 
 2.31009738e+08  2.31009738e+08  0.00000000e+00  2.31009738e+08 -1.18395082e-02  2.31009738e+08 -1.13467583e-02 
 2.32791086e+08  2.32791086e+08  0.00000000e+00  2.32791086e+08 -1.18481029e-02  2.32791086e+08 -1.13477251e-02 
 2.34586169e+08  2.34586169e+08  0.00000000e+00  2.34586169e+08 -1.18568306e-02  2.34586169e+08 -1.13487069e-02 
 2.36395095e+08  2.36395095e+08  0.00000000e+00  2.36395095e+08 -1.18656934e-02  2.36395095e+08 -1.13497039e-02 
 2.38217970e+08  2.38217970e+08  0.00000000e+00  2.38217970e+08 -1.18746934e-02  2.38217970e+08 -1.13507163e-02 
 2.40054901e+08  2.40054901e+08  0.00000000e+00  2.40054901e+08 -1.18838327e-02  2.40054901e+08 -1.13517444e-02 
 2.41905997e+08  2.41905997e+08  0.00000000e+00  2.41905997e+08 -1.18931135e-02  2.41905997e+08 -1.13527885e-02 
 2.43771366e+08  2.43771366e+08  0.00000000e+00  2.43771366e+08 -1.19025380e-02  2.43771366e+08 -1.13538487e-02 
 2.45651121e+08  2.45651121e+08  0.00000000e+00  2.45651121e+08 -1.19121083e-02  2.45651121e+08 -1.13549253e-02 
 2.47545370e+08  2.47545370e+08  0.00000000e+00  2.47545370e+08 -1.19218268e-02  2.47545370e+08 -1.13560187e-02 
 2.49454226e+08  2.49454226e+08  0.00000000e+00  2.49454226e+08 -1.19316957e-02  2.49454226e+08 -1.13571289e-02 
 2.51377801e+08  2.51377801e+08  0.00000000e+00  2.51377801e+08 -1.19417174e-02  2.51377801e+08 -1.13582564e-02 
 2.53316209e+08  2.53316209e+08  0.00000000e+00  2.53316209e+08 -1.19518942e-02  2.53316209e+08 -1.13594013e-02 
 2.55269565e+08  2.55269565e+08  0.00000000e+00  2.55269565e+08 -1.19622286e-02  2.55269565e+08 -1.13605639e-02 
 2.57237983e+08  2.57237983e+08  0.00000000e+00  2.57237983e+08 -1.19727229e-02  2.57237983e+08 -1.13617446e-02 
 2.59221580e+08  2.59221580e+08  0.00000000e+00  2.59221580e+08 -1.19833796e-02  2.59221580e+08 -1.13629435e-02 
 2.61220473e+08  2.61220473e+08  0.00000000e+00  2.61220473e+08 -1.19942014e-02  2.61220473e+08 -1.13641610e-02 
 2.63234779e+08  2.63234779e+08  0.00000000e+00  2.63234779e+08 -1.20051906e-02  2.63234779e+08 -1.13653974e-02 
 2.65264618e+08  2.65264618e+08  0.00000000e+00  2.65264618e+08 -1.20163499e-02  2.65264618e+08 -1.13666529e-02 
 2.67310110e+08  2.67310110e+08  0.00000000e+00  2.67310110e+08 -1.20276820e-02  2.67310110e+08 -1.13679279e-02 
 2.69371374e+08  2.69371374e+08  0.00000000e+00  2.69371374e+08 -1.20391895e-02  2.69371374e+08 -1.13692226e-02 
 2.71448533e+08  2.71448533e+08  0.00000000e+00  2.71448533e+08 -1.20508751e-02  2.71448533e+08 -1.13705374e-02 
 2.73541710e+08  2.73541710e+08  0.00000000e+00  2.73541710e+08 -1.20627416e-02  2.73541710e+08 -1.13718726e-02 
 2.75651027e+08  2.75651027e+08  0.00000000e+00  2.75651027e+08 -1.20747917e-02  2.75651027e+08 -1.13732284e-02 
 2.77776609e+08  2.77776609e+08  0.00000000e+00  2.77776609e+08 -1.20870284e-02  2.77776609e+08 -1.13746052e-02 
 2.79918582e+08  2.79918582e+08  0.00000000e+00  2.79918582e+08 -1.20994545e-02  2.79918582e+08 -1.13760034e-02 
 2.82077073e+08  2.82077073e+08  0.00000000e+00  2.82077073e+08 -1.21120730e-02  2.82077073e+08 -1.13774232e-02 
 2.84252207e+08  2.84252207e+08  0.00000000e+00  2.84252207e+08 -1.21248867e-02  2.84252207e+08 -1.13788650e-02 
 2.86444114e+08  2.86444114e+08  0.00000000e+00  2.86444114e+08 -1.21378988e-02  2.86444114e+08 -1.13803292e-02 
 2.88652924e+08  2.88652924e+08  0.00000000e+00  2.88652924e+08 -1.21511123e-02  2.88652924e+08 -1.13818160e-02 
 2.90878766e+08  2.90878766e+08  0.00000000e+00  2.90878766e+08 -1.21645304e-02  2.90878766e+08 -1.13833259e-02 
 2.93121771e+08  2.93121771e+08  0.00000000e+00  2.93121771e+08 -1.21781561e-02  2.93121771e+08 -1.13848592e-02 
 2.95382073e+08  2.95382073e+08  0.00000000e+00  2.95382073e+08 -1.21919927e-02  2.95382073e+08 -1.13864162e-02 
 2.97659804e+08  2.97659804e+08  0.00000000e+00  2.97659804e+08 -1.22060435e-02  2.97659804e+08 -1.13879974e-02 
 2.99955099e+08  2.99955099e+08  0.00000000e+00  2.99955099e+08 -1.22203118e-02  2.99955099e+08 -1.13896030e-02 
 3.02268094e+08  3.02268094e+08  0.00000000e+00  3.02268094e+08 -1.22348010e-02  3.02268094e+08 -1.13912335e-02 
 3.04598924e+08  3.04598924e+08  0.00000000e+00  3.04598924e+08 -1.22495144e-02  3.04598924e+08 -1.13928893e-02 
 3.06947728e+08  3.06947728e+08  0.00000000e+00  3.06947728e+08 -1.22644555e-02  3.06947728e+08 -1.13945707e-02 
 3.09314643e+08  3.09314643e+08  0.00000000e+00  3.09314643e+08 -1.22796279e-02  3.09314643e+08 -1.13962782e-02 
 3.11699810e+08  3.11699810e+08  0.00000000e+00  3.11699810e+08 -1.22950352e-02  3.11699810e+08 -1.13980122e-02 
 3.14103370e+08  3.14103370e+08  0.00000000e+00  3.14103370e+08 -1.23106809e-02  3.14103370e+08 -1.13997730e-02 
 3.16525463e+08  3.16525463e+08  0.00000000e+00  3.16525463e+08 -1.23265688e-02  3.16525463e+08 -1.14015611e-02 
 3.18966234e+08  3.18966234e+08  0.00000000e+00  3.18966234e+08 -1.23427026e-02  3.18966234e+08 -1.14033769e-02 
 3.21425826e+08  3.21425826e+08  0.00000000e+00  3.21425826e+08 -1.23590861e-02  3.21425826e+08 -1.14052208e-02 
 3.23904384e+08  3.23904384e+08  0.00000000e+00  3.23904384e+08 -1.23757232e-02  3.23904384e+08 -1.14070933e-02 
 3.26402055e+08  3.26402055e+08  0.00000000e+00  3.26402055e+08 -1.23926178e-02  3.26402055e+08 -1.14089948e-02 
 3.28918985e+08  3.28918985e+08  0.00000000e+00  3.28918985e+08 -1.24097739e-02  3.28918985e+08 -1.14109258e-02 
 3.31455324e+08  3.31455324e+08  0.00000000e+00  3.31455324e+08 -1.24271955e-02  3.31455324e+08 -1.14128867e-02 
 3.34011221e+08  3.34011221e+08  0.00000000e+00  3.34011221e+08 -1.24448868e-02  3.34011221e+08 -1.14148780e-02 
 3.36586827e+08  3.36586827e+08  0.00000000e+00  3.36586827e+08 -1.24628519e-02  3.36586827e+08 -1.14169001e-02 
 3.39182293e+08  3.39182293e+08  0.00000000e+00  3.39182293e+08 -1.24810950e-02  3.39182293e+08 -1.14189536e-02 
 3.41797774e+08  3.41797774e+08  0.00000000e+00  3.41797774e+08 -1.24996206e-02  3.41797774e+08 -1.14210389e-02 
