 2.65328805e+08  2.65328805e+08  0.00000000e+00  2.65328805e+08  6.35383167e+01  2.65328805e+08  6.38089433e+01  2.65328805e+08  6.20003537e+01 
 2.67375300e+08  2.67375300e+08  0.00000000e+00  2.67375300e+08  6.35383354e+01  2.67375300e+08  6.38089636e+01  2.67375300e+08  6.20003512e+01 
 2.69437581e+08  2.69437581e+08  0.00000000e+00  2.69437581e+08  6.35383545e+01  2.69437581e+08  6.38089841e+01  2.69437581e+08  6.20003487e+01 
 2.71515768e+08  2.71515768e+08  0.00000000e+00  2.71515768e+08  6.35383739e+01  2.71515768e+08  6.38090050e+01  2.71515768e+08  6.20003461e+01 
 2.73609984e+08  2.73609984e+08  0.00000000e+00  2.73609984e+08  6.35383936e+01  2.73609984e+08  6.38090262e+01  2.73609984e+08  6.20003435e+01 
 2.75720353e+08  2.75720353e+08  0.00000000e+00  2.75720353e+08  6.35384136e+01  2.75720353e+08  6.38090477e+01  2.75720353e+08  6.20003409e+01 
 2.77846999e+08  2.77846999e+08  0.00000000e+00  2.77846999e+08  6.35384338e+01  2.77846999e+08  6.38090695e+01  2.77846999e+08  6.20003382e+01 
 2.79990048e+08  2.79990048e+08  0.00000000e+00  2.79990048e+08  6.35384545e+01  2.79990048e+08  6.38090917e+01  2.79990048e+08  6.20003354e+01 
 2.82149627e+08  2.82149627e+08  0.00000000e+00  2.82149627e+08  6.35384754e+01  2.82149627e+08  6.38091143e+01  2.82149627e+08  6.20003327e+01 
 2.84325863e+08  2.84325863e+08  0.00000000e+00  2.84325863e+08  6.35384966e+01  2.84325863e+08  6.38091372e+01  2.84325863e+08  6.20003298e+01 
 2.86518884e+08  2.86518884e+08  0.00000000e+00  2.86518884e+08  6.35385182e+01  2.86518884e+08  6.38091604e+01  2.86518884e+08  6.20003270e+01 
 2.88728820e+08  2.88728820e+08  0.00000000e+00  2.88728820e+08  6.35385401e+01  2.88728820e+08  6.38091840e+01  2.88728820e+08  6.20003241e+01 
 2.90955801e+08  2.90955801e+08  0.00000000e+00  2.90955801e+08  6.35385624e+01  2.90955801e+08  6.38092079e+01  2.90955801e+08  6.20003211e+01 
 2.93199959e+08  2.93199959e+08  0.00000000e+00  2.93199959e+08  6.35385850e+01  2.93199959e+08  6.38092323e+01  2.93199959e+08  6.20003181e+01 
 2.95461427e+08  2.95461427e+08  0.00000000e+00  2.95461427e+08  6.35386079e+01  2.95461427e+08  6.38092570e+01  2.95461427e+08  6.20003151e+01 
 2.97740337e+08  2.97740337e+08  0.00000000e+00  2.97740337e+08  6.35386312e+01  2.97740337e+08  6.38092821e+01  2.97740337e+08  6.20003120e+01 
 3.00036825e+08  3.00036825e+08  0.00000000e+00  3.00036825e+08  6.35386549e+01  3.00036825e+08  6.38093076e+01  3.00036825e+08  6.20003089e+01 
 3.02351026e+08  3.02351026e+08  0.00000000e+00  3.02351026e+08  6.35386789e+01  3.02351026e+08  6.38093334e+01  3.02351026e+08  6.20003057e+01 
 3.04683076e+08  3.04683076e+08  0.00000000e+00  3.04683076e+08  6.35387033e+01  3.04683076e+08  6.38093597e+01  3.04683076e+08  6.20003024e+01 
 3.07033113e+08  3.07033113e+08  0.00000000e+00  3.07033113e+08  6.35387281e+01  3.07033113e+08  6.38093864e+01  3.07033113e+08  6.20002991e+01 
 3.09401277e+08  3.09401277e+08  0.00000000e+00  3.09401277e+08  6.35387532e+01  3.09401277e+08  6.38094135e+01  3.09401277e+08  6.20002958e+01 
 3.11787706e+08  3.11787706e+08  0.00000000e+00  3.11787706e+08  6.35387788e+01  3.11787706e+08  6.38094410e+01  3.11787706e+08  6.20002924e+01 
 3.14192542e+08  3.14192542e+08  0.00000000e+00  3.14192542e+08  6.35388047e+01  3.14192542e+08  6.38094689e+01  3.14192542e+08  6.20002890e+01 
 3.16615926e+08  3.16615926e+08  0.00000000e+00  3.16615926e+08  6.35388311e+01  3.16615926e+08  6.38094973e+01  3.16615926e+08  6.20002855e+01 
 3.19058002e+08  3.19058002e+08  0.00000000e+00  3.19058002e+08  6.35388578e+01  3.19058002e+08  6.38095261e+01  3.19058002e+08  6.20002819e+01 
 3.21518914e+08  3.21518914e+08  0.00000000e+00  3.21518914e+08  6.35388850e+01  3.21518914e+08  6.38095554e+01  3.21518914e+08  6.20002783e+01 
 3.23998807e+08  3.23998807e+08  0.00000000e+00  3.23998807e+08  6.35389126e+01  3.23998807e+08  6.38095851e+01  3.23998807e+08  6.20002747e+01 
 3.26497828e+08  3.26497828e+08  0.00000000e+00  3.26497828e+08  6.35389406e+01  3.26497828e+08  6.38096153e+01  3.26497828e+08  6.20002710e+01 
 3.29016124e+08  3.29016124e+08  0.00000000e+00  3.29016124e+08  6.35389690e+01  3.29016124e+08  6.38096459e+01  3.29016124e+08  6.20002672e+01 
 3.31553843e+08  3.31553843e+08  0.00000000e+00  3.31553843e+08  6.35389979e+01  3.31553843e+08  6.38096770e+01  3.31553843e+08  6.20002634e+01 
 3.34111137e+08  3.34111137e+08  0.00000000e+00  3.34111137e+08  6.35390273e+01  3.34111137e+08  6.38097086e+01  3.34111137e+08  6.20002595e+01 
 3.36688154e+08  3.36688154e+08  0.00000000e+00  3.36688154e+08  6.35390570e+01  3.36688154e+08  6.38097407e+01  3.36688154e+08  6.20002555e+01 
 3.39285049e+08  3.39285049e+08  0.00000000e+00  3.39285049e+08  6.35390873e+01  3.39285049e+08  6.38097733e+01  3.39285049e+08  6.20002515e+01 
 3.41901973e+08  3.41901973e+08  0.00000000e+00  3.41901973e+08  6.35391180e+01  3.41901973e+08  6.38098064e+01  3.41901973e+08  6.20002474e+01 
 3.44539082e+08  3.44539082e+08  0.00000000e+00  3.44539082e+08  6.35391492e+01  3.44539082e+08  6.38098400e+01  3.44539082e+08  6.20002433e+01 
 3.47196531e+08  3.47196531e+08  0.00000000e+00  3.47196531e+08  6.35391809e+01  3.47196531e+08  6.38098741e+01  3.47196531e+08  6.20002391e+01 
 3.49874477e+08  3.49874477e+08  0.00000000e+00  3.49874477e+08  6.35392131e+01  3.49874477e+08  6.38099087e+01  3.49874477e+08  6.20002348e+01 
 3.52573078e+08  3.52573078e+08  0.00000000e+00  3.52573078e+08  6.35392457e+01  3.52573078e+08  6.38099439e+01  3.52573078e+08  6.20002305e+01 
 3.55292494e+08  3.55292494e+08  0.00000000e+00  3.55292494e+08  6.35392789e+01  3.55292494e+08  6.38099796e+01  3.55292494e+08  6.20002261e+01 
 3.58032884e+08  3.58032884e+08  0.00000000e+00  3.58032884e+08  6.35393126e+01  3.58032884e+08  6.38100159e+01  3.58032884e+08  6.20002216e+01 
 3.60794412e+08  3.60794412e+08  0.00000000e+00  3.60794412e+08  6.35393468e+01  3.60794412e+08  6.38100527e+01  3.60794412e+08  6.20002171e+01 
