 1.49000000e-11  1.49000000e-11  1.49000000e-11  1.00000000e+00  1.49000000e-11  0.00000000e+00  1.49000000e-11  1.10000000e+00  1.49000000e-11  9.93325174e-01 
 1.51000000e-11  1.51000000e-11  1.51000000e-11  1.00000000e+00  1.51000000e-11  0.00000000e+00  1.51000000e-11  1.10000000e+00  1.51000000e-11  9.99739176e-01 
 1.53000000e-11  1.53000000e-11  1.53000000e-11  1.00000000e+00  1.53000000e-11  0.00000000e+00  1.53000000e-11  1.10000000e+00  1.53000000e-11  1.00593548e+00 
 1.55000000e-11  1.55000000e-11  1.55000000e-11  1.00000000e+00  1.55000000e-11  0.00000000e+00  1.55000000e-11  1.10000000e+00  1.55000000e-11  1.01191738e+00 
 1.57000000e-11  1.57000000e-11  1.57000000e-11  1.00000000e+00  1.57000000e-11  0.00000000e+00  1.57000000e-11  1.10000000e+00  1.57000000e-11  1.01768828e+00 
 1.59000000e-11  1.59000000e-11  1.59000000e-11  1.00000000e+00  1.59000000e-11  0.00000000e+00  1.59000000e-11  1.10000000e+00  1.59000000e-11  1.02325173e+00 
 1.61000000e-11  1.61000000e-11  1.61000000e-11  1.00000000e+00  1.61000000e-11  0.00000000e+00  1.61000000e-11  1.10000000e+00  1.61000000e-11  1.02861135e+00 
 1.63000000e-11  1.63000000e-11  1.63000000e-11  1.00000000e+00  1.63000000e-11  0.00000000e+00  1.63000000e-11  1.10000000e+00  1.63000000e-11  1.03377086e+00 
 1.65000000e-11  1.65000000e-11  1.65000000e-11  1.00000000e+00  1.65000000e-11  0.00000000e+00  1.65000000e-11  1.10000000e+00  1.65000000e-11  1.03873406e+00 
 1.67000000e-11  1.67000000e-11  1.67000000e-11  1.00000000e+00  1.67000000e-11  0.00000000e+00  1.67000000e-11  1.10000000e+00  1.67000000e-11  1.04350482e+00 
 1.69000000e-11  1.69000000e-11  1.69000000e-11  1.00000000e+00  1.69000000e-11  0.00000000e+00  1.69000000e-11  1.10000000e+00  1.69000000e-11  1.04808707e+00 
