 1.50008348e-03  1.50008348e-03  1.50008348e-03  1.50000000e+01  1.50008348e-03  1.50000000e+01  1.50008348e-03  1.20010289e+01  1.50008348e-03  5.50039037e-02  1.50008348e-03  1.29216945e-01 
 1.50010348e-03  1.50010348e-03  1.50010348e-03  1.50000000e+01  1.50010348e-03  1.50000000e+01  1.50010348e-03  1.20011211e+01  1.50010348e-03  6.09641280e-02  1.50010348e-03  1.35129095e-01 
 1.50012348e-03  1.50012348e-03  1.50012348e-03  1.50000000e+01  1.50012348e-03  1.50000000e+01  1.50012348e-03  1.20013211e+01  1.50012348e-03  6.69201985e-02  1.50012348e-03  1.41037122e-01 
 1.50013726e-03  1.50013726e-03  1.50013726e-03  1.50000000e+01  1.50013726e-03  1.50000000e+01  1.50013726e-03  1.20015215e+01  1.50013726e-03  7.10190817e-02  1.50013726e-03  1.45102940e-01 
 1.50015103e-03  1.50015103e-03  1.50015103e-03  1.50000000e+01  1.50015103e-03  1.50000000e+01  1.50015103e-03  1.20017730e+01  1.50015103e-03  7.51158327e-02  1.50015103e-03  1.49166641e-01 
 1.50015123e-03  1.50015123e-03  1.50015123e-03  1.50000000e+01  1.50015123e-03  1.35000000e+01  1.50015123e-03  1.20017771e+01  1.50015123e-03  7.51753100e-02  1.50015123e-03  1.49195638e-01 
 1.50015163e-03  1.50015163e-03  1.50015163e-03  1.50000000e+01  1.50015163e-03  1.05000000e+01  1.50015163e-03  1.20017851e+01  1.50015163e-03  7.52942635e-02  1.50015163e-03  1.49181634e-01 
 1.50015233e-03  1.50015233e-03  1.50015233e-03  1.50000000e+01  1.50015233e-03  5.25000000e+00  1.50015233e-03  1.20017992e+01  1.50015233e-03  7.55024279e-02  1.50015233e-03  1.48881212e-01 
 1.50015303e-03  1.50015303e-03  1.50015303e-03  1.50000000e+01  1.50015303e-03  0.00000000e+00  1.50015303e-03  1.20018133e+01  1.50015303e-03  7.57105867e-02  1.50015303e-03  1.48218746e-01 
 1.50015315e-03  1.50015315e-03  1.50015315e-03  1.50000000e+01  1.50015315e-03  0.00000000e+00  1.50015315e-03  1.20018157e+01  1.50015315e-03  7.57469601e-02  1.50015315e-03  1.48071354e-01 
 1.50015339e-03  1.50015339e-03  1.50015339e-03  1.50000000e+01  1.50015339e-03  0.00000000e+00  1.50015339e-03  1.20018206e+01  1.50015339e-03  7.58197065e-02  1.50015339e-03  1.47776570e-01 
 1.50015388e-03  1.50015388e-03  1.50015388e-03  1.50000000e+01  1.50015388e-03  0.00000000e+00  1.50015388e-03  1.20018302e+01  1.50015388e-03  7.59651974e-02  1.50015388e-03  1.47187010e-01 
 1.50015486e-03  1.50015486e-03  1.50015486e-03  1.50000000e+01  1.50015486e-03  0.00000000e+00  1.50015486e-03  1.20018492e+01  1.50015486e-03  7.62561708e-02  1.50015486e-03  1.46007916e-01 
 1.50015682e-03  1.50015682e-03  1.50015682e-03  1.50000000e+01  1.50015682e-03  0.00000000e+00  1.50015682e-03  1.20018860e+01  1.50015682e-03  7.68380847e-02  1.50015682e-03  1.43649834e-01 
 1.50016073e-03  1.50016073e-03  1.50016073e-03  1.50000000e+01  1.50016073e-03  0.00000000e+00  1.50016073e-03  1.20019548e+01  1.50016073e-03  7.80017813e-02  1.50016073e-03  1.38934097e-01 
 1.50016856e-03  1.50016856e-03  1.50016856e-03  1.50000000e+01  1.50016856e-03  0.00000000e+00  1.50016856e-03  1.20020735e+01  1.50016856e-03  8.03286596e-02  1.50016856e-03  1.29504346e-01 
