 2.44560000e-05  2.44560000e-05  2.44560000e-05  1.99968458e+00  2.44560000e-05  1.19981075e+00  2.44560000e-05  2.54299562e+00  2.44560000e-05 -1.00020197e-02 
 2.46560000e-05  2.46560000e-05  2.46560000e-05  1.99968458e+00  2.46560000e-05  1.19981075e+00  2.46560000e-05  2.54299562e+00  2.46560000e-05 -1.00020197e-02 
 2.48560000e-05  2.48560000e-05  2.48560000e-05  1.99968458e+00  2.48560000e-05  1.19981075e+00  2.48560000e-05  2.54299562e+00  2.48560000e-05 -1.00020197e-02 
 2.50560000e-05  2.50560000e-05  2.50560000e-05  1.99968458e+00  2.50560000e-05  1.19981075e+00  2.50560000e-05  2.54299562e+00  2.50560000e-05 -1.00020197e-02 
 2.52560000e-05  2.52560000e-05  2.52560000e-05  1.99968458e+00  2.52560000e-05  1.19981075e+00  2.52560000e-05  2.54299562e+00  2.52560000e-05 -1.00020197e-02 
 2.54560000e-05  2.54560000e-05  2.54560000e-05  1.99968458e+00  2.54560000e-05  1.19981075e+00  2.54560000e-05  2.54299562e+00  2.54560000e-05 -1.00020197e-02 
 2.56560000e-05  2.56560000e-05  2.56560000e-05  1.99968458e+00  2.56560000e-05  1.19981075e+00  2.56560000e-05  2.54299562e+00  2.56560000e-05 -1.00020197e-02 
 2.58560000e-05  2.58560000e-05  2.58560000e-05  1.99968458e+00  2.58560000e-05  1.19981075e+00  2.58560000e-05  2.54299562e+00  2.58560000e-05 -1.00020197e-02 
 2.60560000e-05  2.60560000e-05  2.60560000e-05  1.99968458e+00  2.60560000e-05  1.19981075e+00  2.60560000e-05  2.54299562e+00  2.60560000e-05 -1.00020197e-02 
 2.62560000e-05  2.62560000e-05  2.62560000e-05  1.99968458e+00  2.62560000e-05  1.19981075e+00  2.62560000e-05  2.54299562e+00  2.62560000e-05 -1.00020197e-02 
 2.64560000e-05  2.64560000e-05  2.64560000e-05  1.99968458e+00  2.64560000e-05  1.19981075e+00  2.64560000e-05  2.54299562e+00  2.64560000e-05 -1.00020197e-02 
 2.66560000e-05  2.66560000e-05  2.66560000e-05  1.99968458e+00  2.66560000e-05  1.19981075e+00  2.66560000e-05  2.54299562e+00  2.66560000e-05 -1.00020197e-02 
