 3.01617790e-01  3.01617790e-01  3.01617790e-01  1.58290204e+02  3.01617790e-01  9.29909037e+01  3.01617790e-01  6.41289626e+01 
 3.01667790e-01  3.01667790e-01  3.01667790e-01  1.62733993e+02  3.01667790e-01  9.73292591e+01  3.01667790e-01  6.42354188e+01 
 3.01717790e-01  3.01717790e-01  3.01717790e-01  1.67137630e+02  3.01717790e-01  1.01630333e+02  3.01717790e-01  6.43390380e+01 
 3.01767790e-01  3.01767790e-01  3.01767790e-01  1.71500028e+02  3.01767790e-01  1.05893100e+02  3.01767790e-01  6.44397587e+01 
 3.01817790e-01  3.01817790e-01  3.01817790e-01  1.75820111e+02  3.01817790e-01  1.10116545e+02  3.01817790e-01  6.45375205e+01 
 3.01867790e-01  3.01867790e-01  3.01867790e-01  1.80096813e+02  3.01867790e-01  1.14299661e+02  3.01867790e-01  6.46322636e+01 
 3.01917790e-01  3.01917790e-01  3.01917790e-01  1.84329079e+02  3.01917790e-01  1.18441454e+02  3.01917790e-01  6.47239293e+01 
 3.01967790e-01  3.01967790e-01  3.01967790e-01  1.88515864e+02  3.01967790e-01  1.22540935e+02  3.01967790e-01  6.48124595e+01 
 3.02017790e-01  3.02017790e-01  3.02017790e-01  1.92656136e+02  3.02017790e-01  1.26597131e+02  3.02017790e-01  6.48977971e+01 
 3.02067790e-01  3.02067790e-01  3.02067790e-01  1.96748873e+02  3.02067790e-01  1.30609076e+02  3.02067790e-01  6.49798859e+01 
 3.02117790e-01  3.02117790e-01  3.02117790e-01  2.00793065e+02  3.02117790e-01  1.34575816e+02  3.02117790e-01  6.50586707e+01 
 3.02167790e-01  3.02167790e-01  3.02167790e-01  2.04787715e+02  3.02167790e-01  1.38496407e+02  3.02167790e-01  6.51340969e+01 
 3.02217790e-01  3.02217790e-01  3.02217790e-01  2.08731836e+02  3.02217790e-01  1.42369919e+02  3.02217790e-01  6.52061112e+01 
 3.02267790e-01  3.02267790e-01  3.02267790e-01  2.12624455e+02  3.02267790e-01  1.46195430e+02  3.02267790e-01  6.52746609e+01 
 3.02317790e-01  3.02317790e-01  3.02317790e-01  2.16464613e+02  3.02317790e-01  1.49972033e+02  3.02317790e-01  6.53396945e+01 
 3.02367790e-01  3.02367790e-01  3.02367790e-01  2.20251361e+02  3.02367790e-01  1.53698831e+02  3.02367790e-01  6.54011614e+01 
 3.02417790e-01  3.02417790e-01  3.02417790e-01  2.23983766e+02  3.02417790e-01  1.57374940e+02  3.02417790e-01  6.54590119e+01 
 3.02467790e-01  3.02467790e-01  3.02467790e-01  2.27660906e+02  3.02467790e-01  1.60999488e+02  3.02467790e-01  6.55131974e+01 
 3.02517790e-01  3.02517790e-01  3.02517790e-01  2.31281874e+02  3.02517790e-01  1.64571616e+02  3.02517790e-01  6.55636702e+01 
 3.02567790e-01  3.02567790e-01  3.02567790e-01  2.34845776e+02  3.02567790e-01  1.68090478e+02  3.02567790e-01  6.56103837e+01 
 3.02617790e-01  3.02617790e-01  3.02617790e-01  2.38351734e+02  3.02617790e-01  1.71555241e+02  3.02617790e-01  6.56532922e+01 
 3.02667790e-01  3.02667790e-01  3.02667790e-01  2.41798883e+02  3.02667790e-01  1.74965085e+02  3.02667790e-01  6.56923513e+01 
 3.02717790e-01  3.02717790e-01  3.02717790e-01  2.45186371e+02  3.02717790e-01  1.78319205e+02  3.02717790e-01  6.57275173e+01 
 3.02767790e-01  3.02767790e-01  3.02767790e-01  2.48513363e+02  3.02767790e-01  1.81616807e+02  3.02767790e-01  6.57587479e+01 
 3.02817790e-01  3.02817790e-01  3.02817790e-01  2.51779038e+02  3.02817790e-01  1.84857113e+02  3.02817790e-01  6.57860015e+01 
 3.02867790e-01  3.02867790e-01  3.02867790e-01  2.54982590e+02  3.02867790e-01  1.88039358e+02  3.02867790e-01  6.58092380e+01 
 3.02917790e-01  3.02917790e-01  3.02917790e-01  2.58123229e+02  3.02917790e-01  1.91162793e+02  3.02917790e-01  6.58284180e+01 
 3.02967790e-01  3.02967790e-01  3.02967790e-01  2.61200180e+02  3.02967790e-01  1.94226682e+02  3.02967790e-01  6.58435034e+01 
 3.03017790e-01  3.03017790e-01  3.03017790e-01  2.64212684e+02  3.03017790e-01  1.97230305e+02  3.03017790e-01  6.58544572e+01 
 3.03067790e-01  3.03067790e-01  3.03067790e-01  2.67159997e+02  3.03067790e-01  2.00172954e+02  3.03067790e-01  6.58612435e+01 
 3.03117790e-01  3.03117790e-01  3.03117790e-01  2.70041393e+02  3.03117790e-01  2.03053939e+02  3.03117790e-01  6.58638275e+01 
 3.03167790e-01  3.03167790e-01  3.03167790e-01  2.72856160e+02  3.03167790e-01  2.05872584e+02  3.03167790e-01  6.58621756e+01 
 3.03217790e-01  3.03217790e-01  3.03217790e-01  2.75603603e+02  3.03217790e-01  2.08628230e+02  3.03217790e-01  6.58562553e+01 
 3.03267790e-01  3.03267790e-01  3.03267790e-01  2.78283046e+02  3.03267790e-01  2.11320231e+02  3.03267790e-01  6.58460353e+01 
 3.03317790e-01  3.03317790e-01  3.03317790e-01  2.80893827e+02  3.03317790e-01  2.13947958e+02  3.03317790e-01  6.58314853e+01 
 3.03367790e-01  3.03367790e-01  3.03367790e-01  2.83435301e+02  3.03367790e-01  2.16510800e+02  3.03367790e-01  6.58125763e+01 
