 1.30848293e+08  1.30848293e+08  0.00000000e+00  1.30848293e+08  1.11968135e+01  1.30848293e+08  1.11968087e+01  1.30848293e+08  2.85820730e-02  1.30848293e+08  2.80887952e-02 
 1.31857334e+08  1.31857334e+08  0.00000000e+00  1.31857334e+08  1.11968628e+01  1.31857334e+08  1.11968580e+01  1.31857334e+08  2.88024059e-02  1.31857334e+08  2.83053242e-02 
 1.32874157e+08  1.32874157e+08  0.00000000e+00  1.32874157e+08  1.11969129e+01  1.32874157e+08  1.11969080e+01  1.32874157e+08  2.90244360e-02  1.32874157e+08  2.85235211e-02 
 1.33898821e+08  1.33898821e+08  0.00000000e+00  1.33898821e+08  1.11969637e+01  1.33898821e+08  1.11969587e+01  1.33898821e+08  2.92481765e-02  1.33898821e+08  2.87433988e-02 
 1.34931386e+08  1.34931386e+08  0.00000000e+00  1.34931386e+08  1.11970154e+01  1.34931386e+08  1.11970103e+01  1.34931386e+08  2.94736405e-02  1.34931386e+08  2.89649701e-02 
 1.35971915e+08  1.35971915e+08  0.00000000e+00  1.35971915e+08  1.11970678e+01  1.35971915e+08  1.11970627e+01  1.35971915e+08  2.97008411e-02  1.35971915e+08  2.91882482e-02 
 1.37020467e+08  1.37020467e+08  0.00000000e+00  1.37020467e+08  1.11971210e+01  1.37020467e+08  1.11971158e+01  1.37020467e+08  2.99297918e-02  1.37020467e+08  2.94132460e-02 
 1.38077105e+08  1.38077105e+08  0.00000000e+00  1.38077105e+08  1.11971751e+01  1.38077105e+08  1.11971698e+01  1.38077105e+08  3.01605060e-02  1.38077105e+08  2.96399768e-02 
 1.39141892e+08  1.39141892e+08  0.00000000e+00  1.39141892e+08  1.11972300e+01  1.39141892e+08  1.11972246e+01  1.39141892e+08  3.03929973e-02  1.39141892e+08  2.98684540e-02 
 1.40214889e+08  1.40214889e+08  0.00000000e+00  1.40214889e+08  1.11972858e+01  1.40214889e+08  1.11972803e+01  1.40214889e+08  3.06272792e-02  1.40214889e+08  3.00986910e-02 
 1.41296162e+08  1.41296162e+08  0.00000000e+00  1.41296162e+08  1.11973424e+01  1.41296162e+08  1.11973368e+01  1.41296162e+08  3.08633657e-02  1.41296162e+08  3.03307012e-02 
 1.42385772e+08  1.42385772e+08  0.00000000e+00  1.42385772e+08  1.11973999e+01  1.42385772e+08  1.11973943e+01  1.42385772e+08  3.11012704e-02  1.42385772e+08  3.05644983e-02 
 1.43483785e+08  1.43483785e+08  0.00000000e+00  1.43483785e+08  1.11974583e+01  1.43483785e+08  1.11974526e+01  1.43483785e+08  3.13410075e-02  1.43483785e+08  3.08000960e-02 
 1.44590265e+08  1.44590265e+08  0.00000000e+00  1.44590265e+08  1.11975176e+01  1.44590265e+08  1.11975118e+01  1.44590265e+08  3.15825909e-02  1.44590265e+08  3.10375082e-02 
 1.45705279e+08  1.45705279e+08  0.00000000e+00  1.45705279e+08  1.11975778e+01  1.45705279e+08  1.11975719e+01  1.45705279e+08  3.18260349e-02  1.45705279e+08  3.12767488e-02 
 1.46828890e+08  1.46828890e+08  0.00000000e+00  1.46828890e+08  1.11976389e+01  1.46828890e+08  1.11976329e+01  1.46828890e+08  3.20713538e-02  1.46828890e+08  3.15178318e-02 
 1.47961166e+08  1.47961166e+08  0.00000000e+00  1.47961166e+08  1.11977010e+01  1.47961166e+08  1.11976949e+01  1.47961166e+08  3.23185619e-02  1.47961166e+08  3.17607714e-02 
 1.49102174e+08  1.49102174e+08  0.00000000e+00  1.49102174e+08  1.11977640e+01  1.49102174e+08  1.11977579e+01  1.49102174e+08  3.25676737e-02  1.49102174e+08  3.20055819e-02 
 1.50251981e+08  1.50251981e+08  0.00000000e+00  1.50251981e+08  1.11978281e+01  1.50251981e+08  1.11978218e+01  1.50251981e+08  3.28187040e-02  1.50251981e+08  3.22522775e-02 
