 time            time            v(rfp)          v(lop)          voutdiff       
 2.75050000e-07  2.75050000e-07  8.49968584e-01  1.15000000e+00  1.08579928e-04 
 2.75150000e-07  2.75150000e-07  8.49905758e-01  1.15000000e+00  1.24173287e-03 
 2.75250000e-07  2.75250000e-07  8.49842946e-01  1.15000000e+00  2.37468868e-03 
 2.75350000e-07  2.75350000e-07  8.49780159e-01  1.15000000e+00  3.50726756e-03 
 2.75425000e-07  2.75425000e-07  8.49733092e-01  1.15000000e+00  4.35634906e-03 
 2.75500000e-07  2.75500000e-07  8.49686047e-01  1.15000000e+00  5.20503870e-03 
 2.75510000e-07  2.75510000e-07  8.49679777e-01  1.13800000e+00  5.30597300e-03 
 2.75530000e-07  2.75530000e-07  8.49667237e-01  1.11400000e+00  5.51317520e-03 
 2.75570000e-07  2.75570000e-07  8.49642165e-01  1.06600000e+00  5.89829055e-03 
 2.75650000e-07  2.75650000e-07  8.49592047e-01  9.70000000e-01  5.04413421e-03 
 2.75750000e-07  2.75750000e-07  8.49529458e-01  8.50000000e-01  1.24723199e-03 
 2.75850000e-07  2.75850000e-07  8.49466944e-01  7.30000000e-01 -2.61069714e-03 
 2.75925000e-07  2.75925000e-07  8.49420113e-01  6.40000000e-01 -7.07017571e-03 
 2.76000000e-07  2.76000000e-07  8.49373334e-01  5.50000000e-01 -1.11956763e-02 
 2.76010000e-07  2.76010000e-07  8.49367101e-01  5.50000000e-01 -1.12829100e-02 
 2.76030000e-07  2.76030000e-07  8.49354637e-01  5.50000000e-01 -1.13844095e-02 
 2.76070000e-07  2.76070000e-07  8.49329723e-01  5.50000000e-01 -1.16475328e-02 
 2.76150000e-07  2.76150000e-07  8.49279946e-01  5.50000000e-01 -1.25374908e-02 
 2.76250000e-07  2.76250000e-07  8.49217828e-01  5.50000000e-01 -1.36490994e-02 
 2.76350000e-07  2.76350000e-07  8.49155833e-01  5.50000000e-01 -1.47764857e-02 
 2.76450000e-07  2.76450000e-07  8.49093971e-01  5.50000000e-01 -1.58869445e-02 
 2.76550000e-07  2.76550000e-07  8.49032253e-01  5.50000000e-01 -1.70052283e-02 
 2.76650000e-07  2.76650000e-07  8.48970687e-01  5.50000000e-01 -1.81138336e-02 
 2.76750000e-07  2.76750000e-07  8.48909284e-01  5.50000000e-01 -1.92241447e-02 
 2.76850000e-07  2.76850000e-07  8.48848053e-01  5.50000000e-01 -2.03284691e-02 
 2.76950000e-07  2.76950000e-07  8.48787004e-01  5.50000000e-01 -2.14314034e-02 
 2.77050000e-07  2.77050000e-07  8.48726146e-01  5.50000000e-01 -2.25298299e-02 
 2.77150000e-07  2.77150000e-07  8.48665490e-01  5.50000000e-01 -2.36253173e-02 
 2.77250000e-07  2.77250000e-07  8.48605044e-01  5.50000000e-01 -2.47167202e-02 
 2.77350000e-07  2.77350000e-07  8.48544819e-01  5.50000000e-01 -2.58043495e-02 
 2.77450000e-07  2.77450000e-07  8.48484824e-01  5.50000000e-01 -2.68878469e-02 
 2.77550000e-07  2.77550000e-07  8.48425067e-01  5.50000000e-01 -2.79670613e-02 
 2.77650000e-07  2.77650000e-07  8.48365560e-01  5.50000000e-01 -2.90418969e-02 
 2.77750000e-07  2.77750000e-07  8.48306310e-01  5.50000000e-01 -3.01120502e-02 
 2.77850000e-07  2.77850000e-07  8.48247328e-01  5.50000000e-01 -3.11775107e-02 
 2.77950000e-07  2.77950000e-07  8.48188623e-01  5.50000000e-01 -3.22379466e-02 
 2.78050000e-07  2.78050000e-07  8.48130204e-01  5.50000000e-01 -3.32933446e-02 
 2.78150000e-07  2.78150000e-07  8.48072080e-01  5.50000000e-01 -3.43433981e-02 
 2.78250000e-07  2.78250000e-07  8.48014261e-01  5.50000000e-01 -3.53880628e-02 
 2.78350000e-07  2.78350000e-07  8.47956755e-01  5.50000000e-01 -3.64270695e-02 
 2.78450000e-07  2.78450000e-07  8.47899571e-01  5.50000000e-01 -3.74603409e-02 
 2.78550000e-07  2.78550000e-07  8.47842720e-01  5.50000000e-01 -3.84876414e-02 
 2.78650000e-07  2.78650000e-07  8.47786209e-01  5.50000000e-01 -3.95088678e-02 
 2.78750000e-07  2.78750000e-07  8.47730048e-01  5.50000000e-01 -4.05238106e-02 
 2.78850000e-07  2.78850000e-07  8.47674245e-01  5.50000000e-01 -4.15323479e-02 
 2.78950000e-07  2.78950000e-07  8.47618809e-01  5.50000000e-01 -4.25342894e-02 
 2.79050000e-07  2.79050000e-07  8.47563749e-01  5.50000000e-01 -4.35295016e-02 
 2.79150000e-07  2.79150000e-07  8.47509074e-01  5.50000000e-01 -4.45178075e-02 
 2.79250000e-07  2.79250000e-07  8.47454793e-01  5.50000000e-01 -4.54990665e-02 
 2.79350000e-07  2.79350000e-07  8.47400913e-01  5.50000000e-01 -4.64731116e-02 
 2.79450000e-07  2.79450000e-07  8.47347444e-01  5.50000000e-01 -4.74397985e-02 
 2.79550000e-07  2.79550000e-07  8.47294394e-01  5.50000000e-01 -4.83989671e-02 
 2.79650000e-07  2.79650000e-07  8.47241771e-01  5.50000000e-01 -4.93504719e-02 
 2.79750000e-07  2.79750000e-07  8.47189583e-01  5.50000000e-01 -5.02941583e-02 
 2.79850000e-07  2.79850000e-07  8.47137839e-01  5.50000000e-01 -5.12298808e-02 
 2.79950000e-07  2.79950000e-07  8.47086548e-01  5.50000000e-01 -5.21574893e-02 
 2.80050000e-07  2.80050000e-07  8.47035716e-01  5.50000000e-01 -5.30768396e-02 
 2.80150000e-07  2.80150000e-07  8.46985352e-01  5.50000000e-01 -5.39877852e-02 
 2.80250000e-07  2.80250000e-07  8.46935465e-01  5.50000000e-01 -5.48901837e-02 
 2.80350000e-07  2.80350000e-07  8.46886061e-01  5.50000000e-01 -5.57839003e-02 
 2.80450000e-07  2.80450000e-07  8.46837149e-01  5.50000000e-01 -5.66687852e-02 
 2.80550000e-07  2.80550000e-07  8.46788737e-01  5.50000000e-01 -5.75446915e-02 
 2.80650000e-07  2.80650000e-07  8.46740831e-01  5.50000000e-01 -5.84114921e-02 
 2.80750000e-07  2.80750000e-07  8.46693441e-01  5.50000000e-01 -5.92690483e-02 
 2.80850000e-07  2.80850000e-07  8.46646572e-01  5.50000000e-01 -6.01172251e-02 
 2.80950000e-07  2.80950000e-07  8.46600233e-01  5.50000000e-01 -6.09558896e-02 
 2.81050000e-07  2.81050000e-07  8.46554431e-01  5.50000000e-01 -6.17849095e-02 
 2.81150000e-07  2.81150000e-07  8.46509173e-01  5.50000000e-01 -6.26041547e-02 
 2.81250000e-07  2.81250000e-07  8.46464466e-01  5.50000000e-01 -6.34134962e-02 
 2.81350000e-07  2.81350000e-07  8.46420318e-01  5.50000000e-01 -6.42128069e-02 
 2.81450000e-07  2.81450000e-07  8.46376734e-01  5.50000000e-01 -6.50019613e-02 
 2.81550000e-07  2.81550000e-07  8.46333723e-01  5.50000000e-01 -6.57808354e-02 
 2.81650000e-07  2.81650000e-07  8.46291291e-01  5.50000000e-01 -6.65493069e-02 
 2.81750000e-07  2.81750000e-07  8.46249445e-01  5.50000000e-01 -6.73072551e-02 
 2.81850000e-07  2.81850000e-07  8.46208190e-01  5.50000000e-01 -6.80545610e-02 
 2.81950000e-07  2.81950000e-07  8.46167535e-01  5.50000000e-01 -6.87911075e-02 
 2.82050000e-07  2.82050000e-07  8.46127485e-01  5.50000000e-01 -6.95167789e-02 
 2.82150000e-07  2.82150000e-07  8.46088046e-01  5.50000000e-01 -7.02314615e-02 
 2.82250000e-07  2.82250000e-07  8.46049225e-01  5.50000000e-01 -7.09350431e-02 
 2.82350000e-07  2.82350000e-07  8.46011028e-01  5.50000000e-01 -7.16274136e-02 
 2.82450000e-07  2.82450000e-07  8.45973461e-01  5.50000000e-01 -7.23084643e-02 
 2.82550000e-07  2.82550000e-07  8.45936529e-01  5.50000000e-01 -7.29780886e-02 
 2.82650000e-07  2.82650000e-07  8.45900239e-01  5.50000000e-01 -7.36361816e-02 
 2.82750000e-07  2.82750000e-07  8.45864597e-01  5.50000000e-01 -7.42826403e-02 
 2.82850000e-07  2.82850000e-07  8.45829608e-01  5.50000000e-01 -7.49173633e-02 
 2.82950000e-07  2.82950000e-07  8.45795277e-01  5.50000000e-01 -7.55402514e-02 
 2.83050000e-07  2.83050000e-07  8.45761610e-01  5.50000000e-01 -7.61512071e-02 
 2.83150000e-07  2.83150000e-07  8.45728613e-01  5.50000000e-01 -7.67501348e-02 
 2.83250000e-07  2.83250000e-07  8.45696290e-01  5.50000000e-01 -7.73369409e-02 
 2.83350000e-07  2.83350000e-07  8.45664646e-01  5.50000000e-01 -7.79115334e-02 
 2.83450000e-07  2.83450000e-07  8.45633688e-01  5.50000000e-01 -7.84738227e-02 
 2.83550000e-07  2.83550000e-07  8.45603418e-01  5.50000000e-01 -7.90237208e-02 
 2.83650000e-07  2.83650000e-07  8.45573843e-01  5.50000000e-01 -7.95611417e-02 
 2.83750000e-07  2.83750000e-07  8.45544967e-01  5.50000000e-01 -8.00860016e-02 
 2.83850000e-07  2.83850000e-07  8.45516795e-01  5.50000000e-01 -8.05982184e-02 
 2.83950000e-07  2.83950000e-07  8.45489330e-01  5.50000000e-01 -8.10977121e-02 
 2.84050000e-07  2.84050000e-07  8.45462578e-01  5.50000000e-01 -8.15844047e-02 
 2.84150000e-07  2.84150000e-07  8.45436542e-01  5.50000000e-01 -8.20582203e-02 
 2.84250000e-07  2.84250000e-07  8.45411227e-01  5.50000000e-01 -8.25190848e-02 
 2.84350000e-07  2.84350000e-07  8.45386636e-01  5.50000000e-01 -8.29669264e-02 
 2.84450000e-07  2.84450000e-07  8.45362774e-01  5.50000000e-01 -8.34016752e-02 
 2.84550000e-07  2.84550000e-07  8.45339644e-01  5.50000000e-01 -8.38232634e-02 
 2.84650000e-07  2.84650000e-07  8.45317251e-01  5.50000000e-01 -8.42316251e-02 
 2.84750000e-07  2.84750000e-07  8.45295596e-01  5.50000000e-01 -8.46266968e-02 
 2.84850000e-07  2.84850000e-07  8.45274685e-01  5.50000000e-01 -8.50084168e-02 
 2.84950000e-07  2.84950000e-07  8.45254519e-01  5.50000000e-01 -8.53767256e-02 
 2.85050000e-07  2.85050000e-07  8.45235103e-01  5.50000000e-01 -8.57315659e-02 
 2.85150000e-07  2.85150000e-07  8.45216440e-01  5.50000000e-01 -8.60728822e-02 
 2.85250000e-07  2.85250000e-07  8.45198532e-01  5.50000000e-01 -8.64006215e-02 
 2.85350000e-07  2.85350000e-07  8.45181382e-01  5.50000000e-01 -8.67147326e-02 
 2.85450000e-07  2.85450000e-07  8.45164993e-01  5.50000000e-01 -8.70151667e-02 
 2.85550000e-07  2.85550000e-07  8.45149367e-01  5.50000000e-01 -8.73018769e-02 
 2.85650000e-07  2.85650000e-07  8.45134507e-01  5.50000000e-01 -8.75748185e-02 
 2.85750000e-07  2.85750000e-07  8.45120416e-01  5.50000000e-01 -8.78339492e-02 
 2.85850000e-07  2.85850000e-07  8.45107095e-01  5.50000000e-01 -8.80792285e-02 
 2.85950000e-07  2.85950000e-07  8.45094547e-01  5.50000000e-01 -8.83106182e-02 
 2.86050000e-07  2.86050000e-07  8.45082774e-01  5.50000000e-01 -8.85280824e-02 
 2.86150000e-07  2.86150000e-07  8.45071777e-01  5.50000000e-01 -8.87315871e-02 
 2.86250000e-07  2.86250000e-07  8.45061558e-01  5.50000000e-01 -8.89211008e-02 
 2.86350000e-07  2.86350000e-07  8.45052119e-01  5.50000000e-01 -8.90965939e-02 
 2.86450000e-07  2.86450000e-07  8.45043462e-01  5.50000000e-01 -8.92580390e-02 
 2.86550000e-07  2.86550000e-07  8.45035587e-01  5.50000000e-01 -8.94054112e-02 
 2.86650000e-07  2.86650000e-07  8.45028496e-01  5.50000000e-01 -8.95386874e-02 
 2.86750000e-07  2.86750000e-07  8.45022190e-01  5.50000000e-01 -8.96578469e-02 
 2.86850000e-07  2.86850000e-07  8.45016670e-01  5.50000000e-01 -8.97628712e-02 
 2.86950000e-07  2.86950000e-07  8.45011937e-01  5.50000000e-01 -8.98537439e-02 
 2.87050000e-07  2.87050000e-07  8.45007992e-01  5.50000000e-01 -8.99304509e-02 
 2.87150000e-07  2.87150000e-07  8.45004835e-01  5.50000000e-01 -8.99929803e-02 
 2.87250000e-07  2.87250000e-07  8.45002467e-01  5.50000000e-01 -9.00413223e-02 
 2.87350000e-07  2.87350000e-07  8.45000888e-01  5.50000000e-01 -9.00754695e-02 
 2.87450000e-07  2.87450000e-07  8.45000099e-01  5.50000000e-01 -9.00954164e-02 
 2.87550000e-07  2.87550000e-07  8.45000099e-01  5.50000000e-01 -9.01011600e-02 
 2.87650000e-07  2.87650000e-07  8.45000888e-01  5.50000000e-01 -9.00926995e-02 
 2.87750000e-07  2.87750000e-07  8.45002467e-01  5.50000000e-01 -9.00700360e-02 
 2.87850000e-07  2.87850000e-07  8.45004835e-01  5.50000000e-01 -9.00331732e-02 
 2.87950000e-07  2.87950000e-07  8.45007992e-01  5.50000000e-01 -8.99821168e-02 
 2.88050000e-07  2.88050000e-07  8.45011937e-01  5.50000000e-01 -8.99168746e-02 
 2.88150000e-07  2.88150000e-07  8.45016670e-01  5.50000000e-01 -8.98374569e-02 
 2.88250000e-07  2.88250000e-07  8.45022190e-01  5.50000000e-01 -8.97438761e-02 
 2.88350000e-07  2.88350000e-07  8.45028496e-01  5.50000000e-01 -8.96361465e-02 
 2.88450000e-07  2.88450000e-07  8.45035587e-01  5.50000000e-01 -8.95142851e-02 
 2.88550000e-07  2.88550000e-07  8.45043462e-01  5.50000000e-01 -8.93783108e-02 
 2.88650000e-07  2.88650000e-07  8.45052119e-01  5.50000000e-01 -8.92282446e-02 
 2.88750000e-07  2.88750000e-07  8.45061558e-01  5.50000000e-01 -8.90641101e-02 
 2.88850000e-07  2.88850000e-07  8.45071777e-01  5.50000000e-01 -8.88859326e-02 
 2.88950000e-07  2.88950000e-07  8.45082774e-01  5.50000000e-01 -8.86937400e-02 
 2.89050000e-07  2.89050000e-07  8.45094547e-01  5.50000000e-01 -8.84875621e-02 
 2.89150000e-07  2.89150000e-07  8.45107095e-01  5.50000000e-01 -8.82674310e-02 
 2.89250000e-07  2.89250000e-07  8.45120416e-01  5.50000000e-01 -8.80333810e-02 
 2.89350000e-07  2.89350000e-07  8.45134507e-01  5.50000000e-01 -8.77854485e-02 
 2.89450000e-07  2.89450000e-07  8.45149367e-01  5.50000000e-01 -8.75236721e-02 
 2.89550000e-07  2.89550000e-07  8.45164993e-01  5.50000000e-01 -8.72480925e-02 
 2.89650000e-07  2.89650000e-07  8.45181382e-01  5.50000000e-01 -8.69587528e-02 
 2.89750000e-07  2.89750000e-07  8.45198532e-01  5.50000000e-01 -8.66556978e-02 
 2.89850000e-07  2.89850000e-07  8.45216440e-01  5.50000000e-01 -8.63389749e-02 
 2.89950000e-07  2.89950000e-07  8.45235103e-01  5.50000000e-01 -8.60086334e-02 
 2.90050000e-07  2.90050000e-07  8.45254519e-01  5.50000000e-01 -8.56647247e-02 
 2.90150000e-07  2.90150000e-07  8.45274685e-01  5.50000000e-01 -8.53073024e-02 
 2.90250000e-07  2.90250000e-07  8.45295596e-01  5.50000000e-01 -8.49364223e-02 
 2.90350000e-07  2.90350000e-07  8.45317251e-01  5.50000000e-01 -8.45521421e-02 
 2.90450000e-07  2.90450000e-07  8.45339644e-01  5.50000000e-01 -8.41545217e-02 
 2.90550000e-07  2.90550000e-07  8.45362774e-01  5.50000000e-01 -8.37436231e-02 
 2.90650000e-07  2.90650000e-07  8.45386636e-01  5.50000000e-01 -8.33195105e-02 
 2.90750000e-07  2.90750000e-07  8.45411227e-01  5.50000000e-01 -8.28822499e-02 
 2.90850000e-07  2.90850000e-07  8.45436542e-01  5.50000000e-01 -8.24319096e-02 
 2.90950000e-07  2.90950000e-07  8.45462578e-01  5.50000000e-01 -8.19685599e-02 
 2.91050000e-07  2.91050000e-07  8.45489330e-01  5.50000000e-01 -8.14922730e-02 
 2.91150000e-07  2.91150000e-07  8.45516795e-01  5.50000000e-01 -8.10031232e-02 
 2.91250000e-07  2.91250000e-07  8.45544967e-01  5.50000000e-01 -8.05011871e-02 
 2.91350000e-07  2.91350000e-07  8.45573843e-01  5.50000000e-01 -7.99865429e-02 
 2.91450000e-07  2.91450000e-07  8.45603418e-01  5.50000000e-01 -7.94592710e-02 
 2.91550000e-07  2.91550000e-07  8.45633688e-01  5.50000000e-01 -7.89194539e-02 
 2.91650000e-07  2.91650000e-07  8.45664646e-01  5.50000000e-01 -7.83671757e-02 
 2.91750000e-07  2.91750000e-07  8.45696290e-01  5.50000000e-01 -7.78025229e-02 
 2.91850000e-07  2.91850000e-07  8.45728613e-01  5.50000000e-01 -7.72255838e-02 
 2.91950000e-07  2.91950000e-07  8.45761610e-01  5.50000000e-01 -7.66364485e-02 
 2.92050000e-07  2.92050000e-07  8.45795277e-01  5.50000000e-01 -7.60352091e-02 
 2.92150000e-07  2.92150000e-07  8.45829608e-01  5.50000000e-01 -7.54219598e-02 
 2.92250000e-07  2.92250000e-07  8.45864597e-01  5.50000000e-01 -7.47967964e-02 
 2.92350000e-07  2.92350000e-07  8.45900239e-01  5.50000000e-01 -7.41598169e-02 
 2.92450000e-07  2.92450000e-07  8.45936529e-01  5.50000000e-01 -7.35111208e-02 
 2.92550000e-07  2.92550000e-07  8.45973461e-01  5.50000000e-01 -7.28508099e-02 
 2.92650000e-07  2.92650000e-07  8.46011028e-01  5.50000000e-01 -7.21789874e-02 
 2.92750000e-07  2.92750000e-07  8.46049225e-01  5.50000000e-01 -7.14957587e-02 
 2.92850000e-07  2.92850000e-07  8.46088046e-01  5.50000000e-01 -7.08012308e-02 
 2.92950000e-07  2.92950000e-07  8.46127485e-01  5.50000000e-01 -7.00955126e-02 
 2.93050000e-07  2.93050000e-07  8.46167535e-01  5.50000000e-01 -6.93787147e-02 
 2.93150000e-07  2.93150000e-07  8.46208190e-01  5.50000000e-01 -6.86509494e-02 
 2.93250000e-07  2.93250000e-07  8.46249445e-01  5.50000000e-01 -6.79123310e-02 
 2.93350000e-07  2.93350000e-07  8.46291291e-01  5.50000000e-01 -6.71629753e-02 
 2.93450000e-07  2.93450000e-07  8.46333723e-01  5.50000000e-01 -6.64029998e-02 
 2.93550000e-07  2.93550000e-07  8.46376734e-01  5.50000000e-01 -6.56325240e-02 
 2.93650000e-07  2.93650000e-07  8.46420318e-01  5.50000000e-01 -6.48516688e-02 
 2.93750000e-07  2.93750000e-07  8.46464466e-01  5.50000000e-01 -6.40605567e-02 
 2.93850000e-07  2.93850000e-07  8.46509173e-01  5.50000000e-01 -6.32593121e-02 
 2.93950000e-07  2.93950000e-07  8.46554431e-01  5.50000000e-01 -6.24480609e-02 
 2.94050000e-07  2.94050000e-07  8.46600233e-01  5.50000000e-01 -6.16269305e-02 
 2.94150000e-07  2.94150000e-07  8.46646572e-01  5.50000000e-01 -6.07960501e-02 
 2.94250000e-07  2.94250000e-07  8.46693441e-01  5.50000000e-01 -5.99555503e-02 
 2.94350000e-07  2.94350000e-07  8.46740831e-01  5.50000000e-01 -5.91055633e-02 
 2.94450000e-07  2.94450000e-07  8.46788737e-01  5.50000000e-01 -5.82462228e-02 
 2.94550000e-07  2.94550000e-07  8.46837149e-01  5.50000000e-01 -5.73776640e-02 
 2.94650000e-07  2.94650000e-07  8.46886061e-01  5.50000000e-01 -5.65000237e-02 
 2.94750000e-07  2.94750000e-07  8.46935465e-01  5.50000000e-01 -5.56134400e-02 
 2.94850000e-07  2.94850000e-07  8.46985352e-01  5.50000000e-01 -5.47180526e-02 
 2.94950000e-07  2.94950000e-07  8.47035716e-01  5.50000000e-01 -5.38139942e-02 
 2.95050000e-07  2.95050000e-07  8.47086548e-01  5.50000000e-01 -5.29014170e-02 
 2.95150000e-07  2.95150000e-07  8.47137839e-01  5.50000000e-01 -5.19804720e-02 
 2.95250000e-07  2.95250000e-07  8.47189583e-01  5.50000000e-01 -5.10512936e-02 
 2.95350000e-07  2.95350000e-07  8.47241771e-01  5.50000000e-01 -5.01140307e-02 
 2.95450000e-07  2.95450000e-07  8.47294394e-01  5.50000000e-01 -4.91688311e-02 
 2.95550000e-07  2.95550000e-07  8.47347444e-01  5.50000000e-01 -4.82158434e-02 
 2.95650000e-07  2.95650000e-07  8.47400913e-01  5.50000000e-01 -4.72552184e-02 
 2.95750000e-07  2.95750000e-07  8.47454793e-01  5.50000000e-01 -4.62871074e-02 
 2.95850000e-07  2.95850000e-07  8.47509074e-01  5.50000000e-01 -4.53116635e-02 
 2.95950000e-07  2.95950000e-07  8.47563749e-01  5.50000000e-01 -4.43290405e-02 
 2.96050000e-07  2.96050000e-07  8.47618809e-01  5.50000000e-01 -4.33393936e-02 
 2.96150000e-07  2.96150000e-07  8.47674245e-01  5.50000000e-01 -4.23428792e-02 
 2.96250000e-07  2.96250000e-07  8.47730048e-01  5.50000000e-01 -4.13396548e-02 
 2.96350000e-07  2.96350000e-07  8.47786209e-01  5.50000000e-01 -4.03298787e-02 
 2.96450000e-07  2.96450000e-07  8.47842720e-01  5.50000000e-01 -3.93137107e-02 
 2.96550000e-07  2.96550000e-07  8.47899571e-01  5.50000000e-01 -3.82913114e-02 
 2.96650000e-07  2.96650000e-07  8.47956755e-01  5.50000000e-01 -3.72628425e-02 
 2.96750000e-07  2.96750000e-07  8.48014261e-01  5.50000000e-01 -3.62284665e-02 
 2.96850000e-07  2.96850000e-07  8.48072080e-01  5.50000000e-01 -3.51883472e-02 
 2.96950000e-07  2.96950000e-07  8.48130204e-01  5.50000000e-01 -3.41426490e-02 
 2.97050000e-07  2.97050000e-07  8.48188623e-01  5.50000000e-01 -3.30915375e-02 
 2.97150000e-07  2.97150000e-07  8.48247328e-01  5.50000000e-01 -3.20351790e-02 
 2.97250000e-07  2.97250000e-07  8.48306310e-01  5.50000000e-01 -3.09737407e-02 
 2.97350000e-07  2.97350000e-07  8.48365560e-01  5.50000000e-01 -2.99073907e-02 
 2.97450000e-07  2.97450000e-07  8.48425067e-01  5.50000000e-01 -2.88362977e-02 
 2.97550000e-07  2.97550000e-07  8.48484824e-01  5.50000000e-01 -2.77606315e-02 
 2.97650000e-07  2.97650000e-07  8.48544819e-01  5.50000000e-01 -2.66805624e-02 
 2.97750000e-07  2.97750000e-07  8.48605044e-01  5.50000000e-01 -2.55962616e-02 
 2.97850000e-07  2.97850000e-07  8.48665490e-01  5.50000000e-01 -2.45079007e-02 
 2.97950000e-07  2.97950000e-07  8.48726146e-01  5.50000000e-01 -2.34156523e-02 
 2.98050000e-07  2.98050000e-07  8.48787004e-01  5.50000000e-01 -2.23196895e-02 
 2.98150000e-07  2.98150000e-07  8.48848053e-01  5.50000000e-01 -2.12201860e-02 
 2.98250000e-07  2.98250000e-07  8.48909284e-01  5.50000000e-01 -2.01173161e-02 
 2.98350000e-07  2.98350000e-07  8.48970687e-01  5.50000000e-01 -1.90112546e-02 
 2.98450000e-07  2.98450000e-07  8.49032253e-01  5.50000000e-01 -1.79021769e-02 
 2.98550000e-07  2.98550000e-07  8.49093971e-01  5.50000000e-01 -1.67902588e-02 
 2.98650000e-07  2.98650000e-07  8.49155833e-01  5.50000000e-01 -1.56756768e-02 
 2.98750000e-07  2.98750000e-07  8.49217828e-01  5.50000000e-01 -1.45586075e-02 
 2.98850000e-07  2.98850000e-07  8.49279946e-01  5.50000000e-01 -1.34392282e-02 
 2.98950000e-07  2.98950000e-07  8.49342178e-01  5.50000000e-01 -1.23177164e-02 
 2.99050000e-07  2.99050000e-07  8.49404514e-01  5.50000000e-01 -1.11942501e-02 
 2.99150000e-07  2.99150000e-07  8.49466944e-01  5.50000000e-01 -1.00690075e-02 
 2.99250000e-07  2.99250000e-07  8.49529458e-01  5.50000000e-01 -8.94216702e-03 
 2.99350000e-07  2.99350000e-07  8.49592047e-01  5.50000000e-01 -7.81390759e-03 
 2.99450000e-07  2.99450000e-07  8.49654700e-01  5.50000000e-01 -6.68440819e-03 
 2.99550000e-07  2.99550000e-07  8.49717407e-01  5.50000000e-01 -5.55384805e-03 
 2.99650000e-07  2.99650000e-07  8.49780159e-01  5.50000000e-01 -4.42240659e-03 
 2.99750000e-07  2.99750000e-07  8.49842946e-01  5.50000000e-01 -3.29026335e-03 
 2.99850000e-07  2.99850000e-07  8.49905758e-01  5.50000000e-01 -2.15759801e-03 
 2.99925000e-07  2.99925000e-07  8.49952877e-01  5.50000000e-01 -1.30786167e-03 
 3.00000000e-07  3.00000000e-07  8.50000000e-01  5.50000000e-01 -4.58011542e-04 
 3.00010000e-07  3.00010000e-07  8.50006283e-01  5.62000000e-01 -3.44674847e-04 
 3.00030000e-07  3.00030000e-07  8.50018850e-01  5.86000000e-01 -1.18987876e-04 
 3.00070000e-07  3.00070000e-07  8.50043982e-01  6.34000000e-01  3.23955965e-04 
 3.00150000e-07  3.00150000e-07  8.50094242e-01  7.30000000e-01  8.18339561e-04 
 3.00250000e-07  3.00250000e-07  8.50157054e-01  8.50000000e-01  3.13378355e-04 
 3.00350000e-07  3.00350000e-07  8.50219841e-01  9.70000000e-01 -1.00248574e-03 
 3.00425000e-07  3.00425000e-07  8.50266908e-01  1.06000000e+00 -3.11780702e-03 
 3.00500000e-07  3.00500000e-07  8.50313953e-01  1.15000000e+00 -5.34335879e-03 
