 time            time            v(n1)           v(n2)           v(n3)           i(vdd)         
 8.40428000e-09  8.40428000e-09  1.88614561e+00  1.91274529e-02  1.72106548e+00 -2.36560963e-03 
 8.40528000e-09  8.40528000e-09  1.89260031e+00  1.85154017e-02  1.72646338e+00 -2.34930856e-03 
 8.40628000e-09  8.40628000e-09  1.89754642e+00  1.77314032e-02  1.73170621e+00 -2.37384958e-03 
 8.40728000e-09  8.40728000e-09  1.90060812e+00  1.67308709e-02  1.73670385e+00 -2.35245501e-03 
 8.40828000e-09  8.40828000e-09  1.90147774e+00  1.54909108e-02  1.74139356e+00 -2.37530412e-03 
 8.40928000e-09  8.40928000e-09  1.89989031e+00  1.40041611e-02  1.74574419e+00 -2.35368803e-03 
 8.41028000e-09  8.41028000e-09  1.89561938e+00  1.22733213e-02  1.74974497e+00 -2.37637874e-03 
 8.41128000e-09  8.41128000e-09  1.88847030e+00  1.03068806e-02  1.75339852e+00 -2.35362538e-03 
 8.41228000e-09  8.41228000e-09  1.87827180e+00  8.11563347e-03  1.75671608e+00 -2.37340466e-03 
 8.41328000e-09  8.41328000e-09  1.86486561e+00  5.70967854e-03  1.75971408e+00 -2.34531496e-03 
 8.41428000e-09  8.41428000e-09  1.84809229e+00  3.09548494e-03  1.76241160e+00 -2.35670651e-03 
 8.41528000e-09  8.41528000e-09  1.82776754e+00  2.72069988e-04  1.76482828e+00 -2.31635876e-03 
 8.41628000e-09  8.41628000e-09  1.80362470e+00 -2.77705579e-03  1.76698220e+00 -2.30999625e-03 
 8.41728000e-09  8.41728000e-09  1.77510385e+00 -6.11332543e-03  1.76888607e+00 -2.24273781e-03 
 8.41828000e-09  8.41828000e-09  1.73819784e+00 -1.02971929e-02  1.77052121e+00 -2.19215896e-03 
 8.41928000e-09  8.41928000e-09  1.69150246e+00 -1.54560252e-02  1.77189233e+00 -2.09944121e-03 
 8.42028000e-09  8.42028000e-09  1.63933301e+00 -2.08873002e-02  1.77306143e+00 -2.06779752e-03 
 8.42128000e-09  8.42128000e-09  1.58278299e+00 -2.64479557e-02  1.77408648e+00 -2.02439595e-03 
 8.42228000e-09  8.42228000e-09  1.52300298e+00 -3.20126188e-02  1.77501404e+00 -2.04376278e-03 
 8.42328000e-09  8.42328000e-09  1.46032009e+00 -3.76011229e-02  1.77585176e+00 -2.00583939e-03 
 8.42428000e-09  8.42428000e-09  1.39506243e+00 -4.32354157e-02  1.77660633e+00 -2.03081364e-03 
 8.42528000e-09  8.42528000e-09  1.32742057e+00 -4.89498836e-02  1.77728099e+00 -1.99214788e-03 
 8.42628000e-09  8.42628000e-09  1.25731922e+00 -5.46623970e-02  1.77790202e+00 -2.01180556e-03 
 8.42728000e-09  8.42728000e-09  1.18480666e+00 -6.00724500e-02  1.77853818e+00 -1.98721911e-03 
 8.42828000e-09  8.42828000e-09  1.11019230e+00 -6.47837045e-02  1.77927106e+00 -2.04079479e-03 
 8.42928000e-09  8.42928000e-09  1.03457149e+00 -6.82793723e-02  1.78018400e+00 -2.04496231e-03 
 8.43028000e-09  8.43028000e-09  9.59449372e-01 -6.99972185e-02  1.78136782e+00 -2.11274385e-03 
 8.43128000e-09  8.43128000e-09  8.85854171e-01 -6.94777324e-02  1.78290167e+00 -2.12320660e-03 
 8.43228000e-09  8.43228000e-09  8.14622714e-01 -6.63214587e-02  1.78484013e+00 -2.19588338e-03 
 8.43328000e-09  8.43328000e-09  7.46443354e-01 -6.01792182e-02  1.78721792e+00 -2.20846808e-03 
 8.43428000e-09  8.43428000e-09  6.81852874e-01 -5.07465774e-02  1.79005511e+00 -2.27964656e-03 
 8.43528000e-09  8.43528000e-09  6.21243009e-01 -3.77520938e-02  1.79336269e+00 -2.28657420e-03 
 8.43628000e-09  8.43628000e-09  5.64872009e-01 -2.09336528e-02  1.79715001e+00 -2.34748293e-03 
 8.43728000e-09  8.43728000e-09  5.12866290e-01  5.58976388e-05  1.80144562e+00 -2.33796429e-03 
 8.43828000e-09  8.43828000e-09  4.63577795e-01  2.78322828e-02  1.80673839e+00 -2.37189114e-03 
 8.43928000e-09  8.43928000e-09  4.16766824e-01  6.28130433e-02  1.81303122e+00 -2.35270732e-03 
 8.44028000e-09  8.44028000e-09  3.74335379e-01  1.02360891e-01  1.81972169e+00 -2.38759512e-03 
 8.44128000e-09  8.44128000e-09  3.36093448e-01  1.46318500e-01  1.82677518e+00 -2.35602864e-03 
 8.44228000e-09  8.44228000e-09  3.01794961e-01  1.94161062e-01  1.83409320e+00 -2.38771673e-03 
 8.44328000e-09  8.44328000e-09  2.71147352e-01  2.45200790e-01  1.84156050e+00 -2.35838780e-03 
 8.44428000e-09  8.44428000e-09  2.43870796e-01  2.99046566e-01  1.84913904e+00 -2.38565644e-03 
 8.44528000e-09  8.44528000e-09  2.19680448e-01  3.55348051e-01  1.85680740e+00 -2.35208498e-03 
 8.44628000e-09  8.44628000e-09  1.98292271e-01  4.13771591e-01  1.86455353e+00 -2.37612841e-03 
 8.44728000e-09  8.44728000e-09  1.79435518e-01  4.74061803e-01  1.87237034e+00 -2.33930586e-03 
 8.44828000e-09  8.44828000e-09  1.62856504e-01  5.36045374e-01  1.88010196e+00 -2.36532082e-03 
 8.44928000e-09  8.44928000e-09  1.48323413e-01  5.99461010e-01  1.88738478e+00 -2.34168430e-03 
 8.45028000e-09  8.45028000e-09  1.36345372e-01  6.63024468e-01  1.89361985e+00 -2.37604013e-03 
 8.45128000e-09  8.45128000e-09  1.27007557e-01  7.25482959e-01  1.89825168e+00 -2.34856896e-03 
 8.45228000e-09  8.45228000e-09  1.19525369e-01  7.86436152e-01  1.90094082e+00 -2.37863528e-03 
 8.45328000e-09  8.45328000e-09  1.13365029e-01  8.45514753e-01  1.90138704e+00 -2.34986676e-03 
 8.45428000e-09  8.45428000e-09  1.08136941e-01  9.02414164e-01  1.89933275e+00 -2.37982188e-03 
 8.45528000e-09  8.45528000e-09  1.03553825e-01  9.56893021e-01  1.89455779e+00 -2.35079337e-03 
 8.45628000e-09  8.45628000e-09  9.94037592e-02  1.00876832e+00  1.88687241e+00 -2.37935042e-03 
 8.45728000e-09  8.45728000e-09  9.55316366e-02  1.05790923e+00  1.87610854e+00 -2.34702417e-03 
 8.45828000e-09  8.45828000e-09  9.18257677e-02  1.10423072e+00  1.86210892e+00 -2.36974778e-03 
 8.45928000e-09  8.45928000e-09  8.82079430e-02  1.14768814e+00  1.84471187e+00 -2.32841263e-03 
 8.46028000e-09  8.46028000e-09  8.46263692e-02  1.18827545e+00  1.82372438e+00 -2.33805560e-03 
 8.46128000e-09  8.46128000e-09  8.10533667e-02  1.22604170e+00  1.79885096e+00 -2.27764119e-03 
 8.46228000e-09  8.46228000e-09  7.75089587e-02  1.26124546e+00  1.76941056e+00 -2.25805695e-03 
 8.46328000e-09  8.46328000e-09  7.44872708e-02  1.29670222e+00  1.73154097e+00 -2.15849877e-03 
 8.46428000e-09  8.46428000e-09  7.19954264e-02  1.33278585e+00  1.68401551e+00 -2.11491616e-03 
 8.46528000e-09  8.46528000e-09  6.93132500e-02  1.36598762e+00  1.63112766e+00 -2.03896333e-03 
 8.46628000e-09  8.46628000e-09  6.65128745e-02  1.39662498e+00  1.57404962e+00 -2.04873578e-03 
 8.46728000e-09  8.46728000e-09  6.36455981e-02  1.42492981e+00  1.51379092e+00 -2.01575589e-03 
 8.46828000e-09  8.46828000e-09  6.07338708e-02  1.45102546e+00  1.45067967e+00 -2.03104301e-03 
 8.46928000e-09  8.46928000e-09  5.78004419e-02  1.47504090e+00  1.38504324e+00 -2.00366320e-03 
 8.47028000e-09  8.47028000e-09  5.48637077e-02  1.49709010e+00  1.31701284e+00 -2.01581629e-03 
 8.47128000e-09  8.47128000e-09  5.19422451e-02  1.51727118e+00  1.24651130e+00 -1.98493340e-03 
 8.47228000e-09  8.47228000e-09  4.90633628e-02  1.53570339e+00  1.17364662e+00 -2.01582031e-03 
 8.47328000e-09  8.47328000e-09  4.62509243e-02  1.55249765e+00  1.09875821e+00 -2.01925452e-03 
 8.47428000e-09  8.47428000e-09  4.34295941e-02  1.56727230e+00  1.02307346e+00 -2.07670456e-03 
 8.47528000e-09  8.47528000e-09  4.05953186e-02  1.57995571e+00  9.48113095e-01 -2.09213549e-03 
 8.47628000e-09  8.47628000e-09  3.78707421e-02  1.59112102e+00  8.74817603e-01 -2.15583959e-03 
 8.47728000e-09  8.47728000e-09  3.53304177e-02  1.60118772e+00  8.04002640e-01 -2.17582067e-03 
 8.47828000e-09  8.47828000e-09  3.30169079e-02  1.61047194e+00  7.36333169e-01 -2.24114319e-03 
 8.47928000e-09  8.47928000e-09  3.09498583e-02  1.61920932e+00  6.72323078e-01 -2.25902199e-03 
 8.48028000e-09  8.48028000e-09  2.91328231e-02  1.62757149e+00  6.12342728e-01 -2.31801609e-03 
 8.48128000e-09  8.48128000e-09  2.75588712e-02  1.63567896e+00  5.56630831e-01 -2.32485564e-03 
 8.48228000e-09  8.48228000e-09  2.62174045e-02  1.64360913e+00  5.05285806e-01 -2.36596773e-03 
 8.48328000e-09  8.48328000e-09  2.51082632e-02  1.65117425e+00  4.56642186e-01 -2.34687982e-03 
 8.48428000e-09  8.48428000e-09  2.41964183e-02  1.65836669e+00  4.10460009e-01 -2.38002461e-03 
 8.48528000e-09  8.48528000e-09  2.34296008e-02  1.66548027e+00  3.68626710e-01 -2.36119322e-03 
 8.48628000e-09  8.48628000e-09  2.27827071e-02  1.67250893e+00  3.30956600e-01 -2.38196227e-03 
 8.48728000e-09  8.48728000e-09  2.22203099e-02  1.67942944e+00  2.97192842e-01 -2.36128099e-03 
 8.48828000e-09  8.48828000e-09  2.17096423e-02  1.68621232e+00  2.67039659e-01 -2.38437164e-03 
 8.48928000e-09  8.48928000e-09  2.12353945e-02  1.69283437e+00  2.40218549e-01 -2.35857117e-03 
 8.49028000e-09  8.49028000e-09  2.07855578e-02  1.69927228e+00  2.16443948e-01 -2.37756406e-03 
 8.49128000e-09  8.49128000e-09  2.03513748e-02  1.70550438e+00  1.95432311e-01 -2.34868038e-03 
 8.49228000e-09  8.49228000e-09  1.99253220e-02  1.71151253e+00  1.76915949e-01 -2.36450623e-03 
 8.49328000e-09  8.49328000e-09  1.94765225e-02  1.71727690e+00  1.60642309e-01 -2.33893126e-03 
 8.49428000e-09  8.49428000e-09  1.89501904e-02  1.72279457e+00  1.46500034e-01 -2.36869513e-03 
 8.49528000e-09  8.49528000e-09  1.82896881e-02  1.72814253e+00  1.34935179e-01 -2.34970837e-03 
 8.49628000e-09  8.49628000e-09  1.74410147e-02  1.73331790e+00  1.25886069e-01 -2.37478804e-03 
 8.49728000e-09  8.49728000e-09  1.63664330e-02  1.73822347e+00  1.18610001e-01 -2.35204694e-03 
 8.49828000e-09  8.49828000e-09  1.50486785e-02  1.74280841e+00  1.12595936e-01 -2.37608079e-03 
 8.49928000e-09  8.49928000e-09  1.34841014e-02  1.74704899e+00  1.07470104e-01 -2.35327328e-03 
 8.50028000e-09  8.50028000e-09  1.16776572e-02  1.75093930e+00  1.02956733e-01 -2.37694065e-03 
 8.50128000e-09  8.50128000e-09  9.63891754e-03  1.75448513e+00  9.88525128e-02 -2.35251430e-03 
 8.50228000e-09  8.50228000e-09  7.37877286e-03  1.75769971e+00  9.50088893e-02 -2.37257195e-03 
 8.50328000e-09  8.50328000e-09  4.90651018e-03  1.76060055e+00  9.13192063e-02 -2.34191724e-03 
 8.50428000e-09  8.50428000e-09  2.22675270e-03  1.76320713e+00  8.77091660e-02 -2.35247293e-03 
 8.50528000e-09  8.50528000e-09 -6.65099027e-04  1.76553887e+00  8.41301919e-02 -2.30807361e-03 
 8.50628000e-09  8.50628000e-09 -3.79447237e-03  1.76761269e+00  8.05584129e-02 -2.29846220e-03 
 8.50728000e-09  8.50728000e-09 -7.25897751e-03  1.76943780e+00  7.70291313e-02 -2.22282555e-03 
 8.50828000e-09  8.50828000e-09 -1.15765978e-02  1.77100154e+00  7.40262731e-02 -2.17712104e-03 
 8.50928000e-09  8.50928000e-09 -1.68210314e-02  1.77231203e+00  7.15317095e-02 -2.08027838e-03 
 8.51028000e-09  8.51028000e-09 -2.23063897e-02  1.77343433e+00  6.88522765e-02 -2.06289310e-03 
 8.51128000e-09  8.51128000e-09 -2.78791393e-02  1.77442702e+00  6.60600047e-02 -2.02119662e-03 
 8.51228000e-09  8.51228000e-09 -3.34593159e-02  1.77532441e+00  6.32010246e-02 -2.04035237e-03 
 8.51328000e-09  8.51328000e-09 -3.90674579e-02  1.77613400e+00  6.02982362e-02 -2.00419466e-03 
 8.51428000e-09  8.51428000e-09 -4.47265432e-02  1.77686221e+00  5.73746604e-02 -2.02893986e-03 
 8.51528000e-09  8.51528000e-09 -5.04631636e-02  1.77751353e+00  5.44481476e-02 -1.98797259e-03 
 8.51628000e-09  8.51628000e-09 -5.61397383e-02  1.77812542e+00  5.15381684e-02 -2.01065189e-03 
 8.51728000e-09  8.51728000e-09 -6.14070472e-02  1.77877548e+00  4.86734028e-02 -1.99187852e-03 
 8.51828000e-09  8.51828000e-09 -6.58494291e-02  1.77954387e+00  4.58629799e-02 -2.04882515e-03 
 8.51928000e-09  8.51928000e-09 -6.89258650e-02  1.78051689e+00  4.30404506e-02 -2.05494482e-03 
 8.52028000e-09  8.52028000e-09 -7.00869876e-02  1.78178487e+00  4.02211084e-02 -2.12249824e-03 
 8.52128000e-09  8.52128000e-09 -6.88975087e-02  1.78342009e+00  3.75211618e-02 -2.13474979e-03 
 8.52228000e-09  8.52228000e-09 -6.49716587e-02  1.78547130e+00  3.50110148e-02 -2.20656247e-03 
 8.52328000e-09  8.52328000e-09 -5.79731220e-02  1.78796875e+00  3.27302736e-02 -2.22003107e-03 
 8.52428000e-09  8.52428000e-09 -4.76078594e-02  1.79092945e+00  3.06964959e-02 -2.28926959e-03 
 8.52528000e-09  8.52528000e-09 -3.36101809e-02  1.79436308e+00  2.89118284e-02 -2.29588885e-03 
 8.52628000e-09  8.52628000e-09 -1.57121249e-02  1.79828055e+00  2.73685489e-02 -2.35347946e-03 
 8.52728000e-09  8.52728000e-09  6.53052043e-03  1.80273077e+00  2.60566013e-02 -2.34091216e-03 
 8.52828000e-09  8.52828000e-09  3.55988501e-02  1.80817366e+00  2.49726530e-02 -2.37380667e-03 
 8.52928000e-09  8.52928000e-09  7.17379347e-02  1.81457960e+00  2.40801403e-02 -2.35473198e-03 
 8.53028000e-09  8.53028000e-09  1.12404613e-01  1.82137179e+00  2.33294513e-02 -2.38699916e-03 
 8.53128000e-09  8.53128000e-09  1.57388285e-01  1.82850802e+00  2.26948716e-02 -2.35628450e-03 
 8.53228000e-09  8.53228000e-09  2.06100705e-01  1.83588056e+00  2.21410709e-02 -2.38719915e-03 
 8.53328000e-09  8.53328000e-09  2.57888187e-01  1.84338540e+00  2.16369913e-02 -2.35809996e-03 
 8.53428000e-09  8.53428000e-09  3.12393082e-01  1.85099421e+00  2.11676881e-02 -2.38400380e-03 
 8.53528000e-09  8.53528000e-09  3.69268292e-01  1.85868798e+00  2.07215238e-02 -2.35091707e-03 
 8.53628000e-09  8.53628000e-09  4.28185116e-01  1.86645708e+00  2.02900926e-02 -2.37384612e-03 
 8.53728000e-09  8.53728000e-09  4.88925264e-01  1.87427764e+00  1.98647764e-02 -2.33776155e-03 
 8.53828000e-09  8.53828000e-09  5.51312180e-01  1.88194327e+00  1.94118092e-02 -2.36504001e-03 
 8.53928000e-09  8.53928000e-09  6.14815452e-01  1.88901290e+00  1.88751348e-02 -2.34318864e-03 
 8.54028000e-09  8.54028000e-09  6.78153914e-01  1.89489620e+00  1.81980715e-02 -2.37573100e-03 
 8.54128000e-09  8.54128000e-09  7.40289303e-01  1.89909115e+00  1.73277547e-02 -2.34872435e-03 
 8.54228000e-09  8.54228000e-09  8.00824880e-01  1.90126715e+00  1.62289431e-02 -2.37789430e-03 
 8.54328000e-09  8.54328000e-09  8.59406627e-01  1.90113450e+00  1.48860456e-02 -2.35001520e-03 
 8.54428000e-09  8.54428000e-09  9.15745396e-01  1.89844513e+00  1.32965088e-02 -2.37913913e-03 
 8.54528000e-09  8.54528000e-09  9.69614329e-01  1.89298690e+00  1.14659311e-02 -2.35080156e-03 
 8.54628000e-09  8.54628000e-09  1.02084353e+00  1.88457611e+00  9.40415930e-03 -2.37812933e-03 
 8.54728000e-09  8.54728000e-09  1.06931374e+00  1.87304839e+00  7.12204542e-03 -2.34593592e-03 
 8.54828000e-09  8.54828000e-09  1.11495007e+00  1.85824705e+00  4.62853954e-03 -2.36672523e-03 
 8.54928000e-09  8.54928000e-09  1.15771706e+00  1.84000611e+00  1.92756307e-03 -2.32464092e-03 
 8.55028000e-09  8.55028000e-09  1.19761892e+00  1.81811773e+00 -9.86874899e-04 -2.33115236e-03 
 8.55128000e-09  8.55128000e-09  1.23472847e+00  1.79223666e+00 -4.14386661e-03 -2.26802321e-03 
 8.55228000e-09  8.55228000e-09  1.26946555e+00  1.76142823e+00 -7.65950190e-03 -2.24157694e-03 
 8.55328000e-09  8.55328000e-09  1.30452144e+00  1.72206766e+00 -1.20325408e-02 -2.14496191e-03 
 8.55428000e-09  8.55428000e-09  1.33999343e+00  1.67335815e+00 -1.73062690e-02 -2.09979989e-03 
 8.55528000e-09  8.55528000e-09  1.37264522e+00  1.61949818e+00 -2.28079055e-02 -2.03502313e-03 
 8.55628000e-09  8.55628000e-09  1.40279349e+00  1.56172026e+00 -2.83824521e-02 -2.04637825e-03 
 8.55728000e-09  8.55728000e-09  1.43063152e+00  1.50082890e+00 -3.39660678e-02 -2.01300174e-03 
 8.55828000e-09  8.55828000e-09  1.45628468e+00  1.43715329e+00 -3.95794682e-02 -2.02991356e-03 
 8.55928000e-09  8.55928000e-09  1.47988319e+00  1.37101955e+00 -4.52459332e-02 -2.00211669e-03 
 8.56028000e-09  8.56028000e-09  1.50153416e+00  1.30247649e+00 -5.09859162e-02 -2.01302185e-03 
 8.56128000e-09  8.56128000e-09  1.52133672e+00  1.23144442e+00 -5.66427426e-02 -1.98430212e-03 
 8.56228000e-09  8.56228000e-09  1.53941868e+00  1.15811459e+00 -6.18537797e-02 -2.02001422e-03 
 8.56328000e-09  8.56328000e-09  1.55576295e+00  1.08299187e+00 -6.61920645e-02 -2.02535952e-03 
 8.56428000e-09  8.56428000e-09  1.57005295e+00  1.00737631e+00 -6.91131781e-02 -2.08464829e-03 
 8.56528000e-09  8.56528000e-09  1.58238461e+00  9.32689354e-01 -7.00771474e-02 -2.09964817e-03 
 8.56628000e-09  8.56628000e-09  1.59329435e+00  8.59848465e-01 -6.86530383e-02 -2.16495731e-03 
 8.56728000e-09  8.56728000e-09  1.60317802e+00  7.89638659e-01 -6.44597534e-02 -2.18397770e-03 
 8.56828000e-09  8.56828000e-09  1.61233355e+00  7.22693326e-01 -5.71652214e-02 -2.25018212e-03 
 8.56928000e-09  8.56928000e-09  1.62098221e+00  6.59495769e-01 -4.64787016e-02 -2.26625387e-03 
 8.57028000e-09  8.57028000e-09  1.62928412e+00  6.00388006e-01 -3.21360123e-02 -2.32519623e-03 
 8.57128000e-09  8.57128000e-09  1.63735060e+00  5.45582657e-01 -1.38656898e-02 -2.32912724e-03 
 8.57228000e-09  8.57228000e-09  1.64524730e+00  4.95120694e-01  8.83409296e-03 -2.36767528e-03 
 8.57328000e-09  8.57328000e-09  1.65277719e+00  4.47327472e-01  3.83702997e-02 -2.34826626e-03 
 8.57428000e-09  8.57428000e-09  1.65993684e+00  4.02000456e-01  7.49007713e-02 -2.38153699e-03 
 8.57528000e-09  8.57528000e-09  1.66701739e+00  3.60980737e-01  1.15946885e-01 -2.36048920e-03 
 8.57628000e-09  8.57628000e-09  1.67401135e+00  3.24081519e-01  1.61266165e-01 -2.38281811e-03 
 8.57728000e-09  8.57728000e-09  1.68089353e+00  2.91036100e-01  2.10258365e-01 -2.36081254e-03 
 8.57828000e-09  8.57828000e-09  1.68763506e+00  2.61549876e-01  2.62295020e-01 -2.38417538e-03 
 8.57928000e-09  8.57928000e-09  1.69421237e+00  2.35341776e-01  3.17018952e-01 -2.35724459e-03 
 8.58028000e-09  8.58028000e-09  1.70060221e+00  2.12125681e-01  3.74084317e-01 -2.37670650e-03 
 8.58128000e-09  8.58128000e-09  1.70678326e+00  1.91619032e-01  4.33164190e-01 -2.34688586e-03 
 8.58228000e-09  8.58228000e-09  1.71273765e+00  1.73558414e-01  4.94052508e-01 -2.36354864e-03 
 8.58328000e-09  8.58328000e-09  1.71844492e+00  1.57693006e-01  5.56571579e-01 -2.33891312e-03 
 8.58428000e-09  8.58428000e-09  1.72392443e+00  1.44067491e-01  6.20099149e-01 -2.36987095e-03 
 8.58528000e-09  8.58528000e-09  1.72923945e+00  1.33045119e-01  6.83355279e-01 -2.34945783e-03 
 8.58628000e-09  8.58628000e-09  1.73436009e+00  1.24376735e-01  7.45374412e-01 -2.37499500e-03 
 8.58728000e-09  8.58728000e-09  1.73919967e+00  1.17372800e-01  8.05761763e-01 -2.35149536e-03 
 8.58828000e-09  8.58828000e-09  1.74371327e+00  1.11551864e-01  8.64168668e-01 -2.37628556e-03 
 8.58928000e-09  8.58928000e-09  1.74788098e+00  1.06560930e-01  9.20311303e-01 -2.35274726e-03 
 8.59028000e-09  8.59028000e-09  1.75169942e+00  1.02139424e-01  9.73967771e-01 -2.37699931e-03 
 8.59128000e-09  8.59128000e-09  1.75517599e+00  9.80954441e-02  1.02497263e+00 -2.35151882e-03 
 8.59228000e-09  8.59228000e-09  1.75832486e+00  9.42891408e-02  1.07321055e+00 -2.37171504e-03 
 8.59328000e-09  8.59328000e-09  1.76116404e+00  9.06205551e-02  1.11861009e+00 -2.33944490e-03 
 8.59428000e-09  8.59428000e-09  1.76371309e+00  8.70206151e-02  1.16113892e+00 -2.34943385e-03 
 8.59528000e-09  8.59528000e-09  1.76599116e+00  8.34451449e-02  1.20080509e+00 -2.30244533e-03 
 8.59628000e-09  8.59628000e-09  1.76801425e+00  7.98762031e-02  1.23769165e+00 -2.29066090e-03 
 8.59728000e-09  8.59728000e-09  1.76978724e+00  7.63873179e-02  1.27233816e+00 -2.20780043e-03 
 8.59828000e-09  8.59828000e-09  1.77130265e+00  7.34298451e-02  1.30733197e+00 -2.16592367e-03 
 8.59928000e-09  8.59928000e-09  1.77257431e+00  7.09235413e-02  1.34258006e+00 -2.06818588e-03 
 8.60028000e-09  8.60028000e-09  1.77366752e+00  6.82415083e-02  1.37503137e+00 -2.05970703e-03 
 8.60128000e-09  8.60128000e-09  1.77464036e+00  6.54554105e-02  1.40500211e+00 -2.01961972e-03 
 8.60228000e-09  8.60228000e-09  1.77551914e+00  6.26036988e-02  1.43267119e+00 -2.03811761e-03 
 8.60328000e-09  8.60328000e-09  1.77631126e+00  5.97097743e-02  1.45816460e+00 -2.00360053e-03 
 8.60428000e-09  8.60428000e-09  1.77702300e+00  5.67969249e-02  1.48161291e+00 -2.02766800e-03 
 8.60528000e-09  8.60528000e-09  1.77766122e+00  5.38822664e-02  1.50312061e+00 -1.98621605e-03 
 8.60628000e-09  8.60628000e-09  1.77827034e+00  5.09864402e-02  1.52278718e+00 -2.01033568e-03 
 8.60728000e-09  8.60728000e-09  1.77893183e+00  4.81398631e-02  1.54074350e+00 -1.99582279e-03 
 8.60828000e-09  8.60828000e-09  1.77972580e+00  4.53316187e-02  1.55692798e+00 -2.05372546e-03 
 8.60928000e-09  8.60928000e-09  1.78073998e+00  4.25075371e-02  1.57104723e+00 -2.06167671e-03 
 8.61028000e-09  8.61028000e-09  1.78206321e+00  3.97089442e-02  1.58325519e+00 -2.12852538e-03 
 8.61128000e-09  8.61128000e-09  1.78376347e+00  3.70431972e-02  1.59407541e+00 -2.14239183e-03 
 8.61228000e-09  8.61228000e-09  1.78588606e+00  3.45749278e-02  1.60389531e+00 -2.21305244e-03 
 8.61328000e-09  8.61328000e-09  1.78845866e+00  3.23396208e-02  1.61300634e+00 -2.22753849e-03 
 8.61428000e-09  8.61428000e-09  1.79149660e+00  3.03519267e-02  1.62162457e+00 -2.29493234e-03 
 8.61528000e-09  8.61528000e-09  1.79500903e+00  2.86120494e-02  1.62990602e+00 -2.30180608e-03 
 8.61628000e-09  8.61628000e-09  1.79900862e+00  2.71112374e-02  1.63795869e+00 -2.35663200e-03 
 8.61728000e-09  8.61728000e-09  1.80357002e+00  2.58410379e-02  1.64584220e+00 -2.34192262e-03 
 8.61828000e-09  8.61828000e-09  1.80911930e+00  2.47920550e-02  1.65335700e+00 -2.37495103e-03 
 8.61928000e-09  8.61928000e-09  1.81559175e+00  2.39253266e-02  1.66050514e+00 -2.35603135e-03 
 8.62028000e-09  8.62028000e-09  1.82244485e+00  2.31964182e-02  1.66757483e+00 -2.38621860e-03 
 8.62128000e-09  8.62128000e-09  1.82962585e+00  2.25781453e-02  1.67455701e+00 -2.35710227e-03 
 8.62228000e-09  8.62228000e-09  1.83702525e+00  2.20353491e-02  1.68142586e+00 -2.38666901e-03 
 8.62328000e-09  8.62328000e-09  1.84455137e+00  2.15395616e-02  1.68815279e+00 -2.35807479e-03 
 8.62428000e-09  8.62428000e-09  1.85217736e+00  2.10763541e-02  1.69471416e+00 -2.38278926e-03 
