 time            time            v(n1)           v(n2)           v(n3)           v(n4)           v(n5)          
 1.05878580e-08  1.05878580e-08  5.22094176e-01  4.44152143e-01  2.53284954e+00  2.89047056e-02  2.39362552e+00 
 1.05888580e-08  1.05888580e-08  4.96945689e-01  4.83597899e-01  2.53581172e+00  2.79066545e-02  2.39781033e+00 
 1.05898580e-08  1.05898580e-08  4.72952240e-01  5.24318685e-01  2.53877163e+00  2.69463890e-02  2.40183901e+00 
 1.05908580e-08  1.05908580e-08  4.50079421e-01  5.66251757e-01  2.54166511e+00  2.60182020e-02  2.40571784e+00 
 1.05918580e-08  1.05918580e-08  4.28291084e-01  6.09322236e-01  2.54443489e+00  2.51171776e-02  2.40945270e+00 
 1.05928580e-08  1.05928580e-08  4.07549773e-01  6.53457469e-01  2.54702214e+00  2.42385529e-02  2.41304897e+00 
 1.05938580e-08  1.05938580e-08  3.87812245e-01  6.98596164e-01  2.54936749e+00  2.33777478e-02  2.41651134e+00 
 1.05948580e-08  1.05948580e-08  3.69036701e-01  7.44683803e-01  2.55141036e+00  2.25303678e-02  2.41984432e+00 
 1.05958580e-08  1.05958580e-08  3.51188213e-01  7.91662845e-01  2.55308780e+00  2.16921494e-02  2.42305259e+00 
 1.05968580e-08  1.05968580e-08  3.34492965e-01  8.39154210e-01  2.55428375e+00  2.08572810e-02  2.42615555e+00 
 1.05978580e-08  1.05978580e-08  3.19077562e-01  8.86788033e-01  2.55490225e+00  2.00209864e-02  2.42916749e+00 
 1.05988580e-08  1.05988580e-08  3.04770657e-01  9.34473158e-01  2.55489782e+00  1.91800023e-02  2.43208434e+00 
 1.05998580e-08  1.05998580e-08  2.91461295e-01  9.82078739e-01  2.55420530e+00  1.83302105e-02  2.43490370e+00 
 1.06008580e-08  1.06008580e-08  2.79052260e-01  1.02947902e+00  2.55276136e+00  1.74679705e-02  2.43762421e+00 
 1.06018580e-08  1.06018580e-08  2.67457547e-01  1.07655468e+00  2.55050477e+00  1.65900755e-02  2.44024537e+00 
 1.06028580e-08  1.06028580e-08  2.56600535e-01  1.12319373e+00  2.54737654e+00  1.56937071e-02  2.44276737e+00 
 1.06038580e-08  1.06038580e-08  2.46412622e-01  1.16929215e+00  2.54331994e+00  1.47763905e-02  2.44519093e+00 
 1.06048580e-08  1.06048580e-08  2.36832179e-01  1.21475424e+00  2.53828044e+00  1.38359477e-02  2.44751725e+00 
 1.06058580e-08  1.06058580e-08  2.27803720e-01  1.25949279e+00  2.53220554e+00  1.28704484e-02  2.44974785e+00 
 1.06068580e-08  1.06068580e-08  2.19277231e-01  1.30342919e+00  2.52504455e+00  1.18781591e-02  2.45188457e+00 
 1.06078580e-08  1.06078580e-08  2.11207615e-01  1.34649335e+00  2.51674817e+00  1.08574881e-02  2.45392949e+00 
 1.06088580e-08  1.06088580e-08  2.03554217e-01  1.38862361e+00  2.50726808e+00  9.80692682e-03  2.45588486e+00 
 1.06098580e-08  1.06098580e-08  1.96280420e-01  1.42976662e+00  2.49655633e+00  8.72498900e-03  2.45775307e+00 
 1.06108580e-08  1.06108580e-08  1.89353302e-01  1.46987729e+00  2.48456570e+00  7.61021625e-03  2.45953664e+00 
 1.06118580e-08  1.06118580e-08  1.82743337e-01  1.50891873e+00  2.47124945e+00  6.46114026e-03  2.46123816e+00 
 1.06128580e-08  1.06128580e-08  1.76424127e-01  1.54686218e+00  2.45655941e+00  5.27613622e-03  2.46286027e+00 
 1.06138580e-08  1.06138580e-08  1.70372182e-01  1.58368714e+00  2.44044415e+00  4.05328144e-03  2.46440561e+00 
 1.06148580e-08  1.06148580e-08  1.64566775e-01  1.61938206e+00  2.42284657e+00  2.79019137e-03  2.46587683e+00 
 1.06158580e-08  1.06158580e-08  1.58989896e-01  1.65394568e+00  2.40370038e+00  1.48377401e-03  2.46727650e+00 
 1.06168580e-08  1.06168580e-08  1.53626387e-01  1.68739012e+00  2.38292399e+00  1.29827043e-04  2.46860713e+00 
 1.06178580e-08  1.06178580e-08  1.48464885e-01  1.71975139e+00  2.36044699e+00 -1.27507424e-03  2.46987143e+00 
 1.06188580e-08  1.06188580e-08  1.43499521e-01  1.75110724e+00  2.33622521e+00 -2.73256706e-03  2.47107255e+00 
 1.06198580e-08  1.06198580e-08  1.38732657e-01  1.78160570e+00  2.31011004e+00 -4.25173022e-03  2.47221313e+00 
 1.06208580e-08  1.06208580e-08  1.34187405e-01  1.81158641e+00  2.28167374e+00 -5.86085642e-03  2.47329489e+00 
 1.06218580e-08  1.06218580e-08  1.29905682e-01  1.84156612e+00  2.25031836e+00 -7.59902923e-03  2.47431952e+00 
 1.06228580e-08  1.06228580e-08  1.25827040e-01  1.87110245e+00  2.21654553e+00 -9.42807047e-03  2.47529056e+00 
 1.06238580e-08  1.06238580e-08  1.21859102e-01  1.89944097e+00  2.18125355e+00 -1.12847986e-02  2.47621202e+00 
 1.06248580e-08  1.06248580e-08  1.17996223e-01  1.92660839e+00  2.14452905e+00 -1.31654848e-02  2.47708671e+00 
 1.06258580e-08  1.06258580e-08  1.14233755e-01  1.95263311e+00  2.10645824e+00 -1.50668979e-02  2.47791727e+00 
 1.06268580e-08  1.06268580e-08  1.10567689e-01  1.97754488e+00  2.06712007e+00 -1.69866665e-02  2.47870613e+00 
 1.06278580e-08  1.06278580e-08  1.06988675e-01  2.00138256e+00  2.02652053e+00 -1.89249458e-02  2.47945509e+00 
 1.06288580e-08  1.06288580e-08  1.03494629e-01  2.02417386e+00  1.98466402e+00 -2.08423130e-02  2.48017070e+00 
 1.06298580e-08  1.06298580e-08  1.00089884e-01  2.04593966e+00  1.94162215e+00 -2.26686283e-02  2.48086291e+00 
 1.06308580e-08  1.06308580e-08  9.67724480e-02  2.06671372e+00  1.89746416e+00 -2.43437917e-02  2.48153967e+00 
 1.06318580e-08  1.06318580e-08  9.35458684e-02  2.08653699e+00  1.85225788e+00 -2.57900759e-02  2.48221070e+00 
 1.06328580e-08  1.06328580e-08  9.04094558e-02  2.10545759e+00  1.80606117e+00 -2.69435946e-02  2.48288339e+00 
 1.06338580e-08  1.06338580e-08  8.73571676e-02  2.12351427e+00  1.75892406e+00 -2.77542014e-02  2.48356290e+00 
 1.06348580e-08  1.06348580e-08  8.43872117e-02  2.14073516e+00  1.71089791e+00 -2.81538139e-02  2.48425627e+00 
 1.06358580e-08  1.06358580e-08  8.14889037e-02  2.15706751e+00  1.66216088e+00 -2.80637192e-02  2.48497076e+00 
 1.06368580e-08  1.06368580e-08  7.86543865e-02  2.17247833e+00  1.61295178e+00 -2.74008767e-02  2.48571389e+00 
 1.06378580e-08  1.06378580e-08  7.58872174e-02  2.18703209e+00  1.56344193e+00 -2.60876403e-02  2.48649289e+00 
 1.06388580e-08  1.06388580e-08  7.31902400e-02  2.20078806e+00  1.51379722e+00 -2.40474590e-02  2.48731443e+00 
 1.06398580e-08  1.06398580e-08  7.05656752e-02  2.21380101e+00  1.46417673e+00 -2.12053505e-02  2.48818457e+00 
 1.06408580e-08  1.06408580e-08  6.80151985e-02  2.22612173e+00  1.41473167e+00 -1.74882808e-02  2.48910884e+00 
 1.06418580e-08  1.06418580e-08  6.55400029e-02  2.23779738e+00  1.36560454e+00 -1.28254523e-02  2.49009219e+00 
 1.06428580e-08  1.06428580e-08  6.31408512e-02  2.24887177e+00  1.31692843e+00 -7.14849230e-03  2.49113906e+00 
 1.06438580e-08  1.06438580e-08  6.08181221e-02  2.25938560e+00  1.26882656e+00 -3.91540139e-04  2.49225343e+00 
 1.06448580e-08  1.06448580e-08  5.85718489e-02  2.26937667e+00  1.22141187e+00  7.50845525e-03  2.49343878e+00 
 1.06458580e-08  1.06458580e-08  5.64017527e-02  2.27888001e+00  1.17478680e+00  1.66112894e-02  2.49469818e+00 
 1.06468580e-08  1.06468580e-08  5.43072785e-02  2.28792809e+00  1.12904319e+00  2.69737409e-02  2.49603428e+00 
 1.06478580e-08  1.06478580e-08  5.22880358e-02  2.29656444e+00  1.08422070e+00  3.86110574e-02  2.49744502e+00 
 1.06488580e-08  1.06488580e-08  5.03428149e-02  2.30481443e+00  1.04039499e+00  5.15744007e-02  2.49893271e+00 
 1.06498580e-08  1.06498580e-08  4.84698617e-02  2.31268811e+00  9.97673043e-01  6.59516209e-02  2.50050393e+00 
 1.06508580e-08  1.06508580e-08  4.66679082e-02  2.32020965e+00  9.56105374e-01  8.17906050e-02  2.50216060e+00 
 1.06518580e-08  1.06518580e-08  4.49355498e-02  2.32740120e+00  9.15732449e-01  9.91389966e-02  2.50390474e+00 
 1.06528580e-08  1.06528580e-08  4.32712749e-02  2.33428302e+00  8.76584758e-01  1.18045405e-01  2.50573865e+00 
 1.06538580e-08  1.06538580e-08  4.16734956e-02  2.34087354e+00  8.38682443e-01  1.38561236e-01  2.50766515e+00 
 1.06548580e-08  1.06548580e-08  4.01404648e-02  2.34718933e+00  8.02033266e-01  1.60730484e-01  2.50968648e+00 
 1.06558580e-08  1.06558580e-08  3.86702329e-02  2.35324493e+00  7.66629207e-01  1.84584435e-01  2.51180366e+00 
 1.06568580e-08  1.06568580e-08  3.72609453e-02  2.35905276e+00  7.32441684e-01  2.10180095e-01  2.51402110e+00 
 1.06578580e-08  1.06578580e-08  3.59114142e-02  2.36460497e+00  6.99213295e-01  2.37890010e-01  2.51638006e+00 
 1.06588580e-08  1.06588580e-08  3.46196577e-02  2.36992192e+00  6.66974039e-01  2.67681370e-01  2.51887299e+00 
 1.06598580e-08  1.06598580e-08  3.33832256e-02  2.37502519e+00  6.35790718e-01  2.99417600e-01  2.52148156e+00 
 1.06608580e-08  1.06608580e-08  3.21993045e-02  2.37991819e+00  6.05674755e-01  3.33045026e-01  2.52419952e+00 
 1.06618580e-08  1.06618580e-08  3.10648047e-02  2.38462202e+00  5.76833946e-01  3.68235241e-01  2.52698963e+00 
 1.06628580e-08  1.06628580e-08  2.99775771e-02  2.38914603e+00  5.49241992e-01  4.04907353e-01  2.52984517e+00 
 1.06638580e-08  1.06638580e-08  2.89355839e-02  2.39349885e+00  5.22869686e-01  4.42981901e-01  2.53276038e+00 
 1.06648580e-08  1.06648580e-08  2.79362994e-02  2.39768835e+00  4.97685868e-01  4.82388320e-01  2.53572191e+00 
 1.06658580e-08  1.06658580e-08  2.69749692e-02  2.40172153e+00  4.73658097e-01  5.23071435e-01  2.53868297e+00 
 1.06668580e-08  1.06668580e-08  2.60458701e-02  2.40560470e+00  4.50752033e-01  5.64969117e-01  2.54157928e+00 
 1.06678580e-08  1.06678580e-08  2.51440813e-02  2.40934372e+00  4.28931556e-01  6.08006440e-01  2.54435366e+00 
 1.06688580e-08  1.06688580e-08  2.42648350e-02  2.41294401e+00  4.08159424e-01  6.52110482e-01  2.54694729e+00 
 1.06698580e-08  1.06698580e-08  2.34035450e-02  2.41641028e+00  3.88392368e-01  6.97219717e-01  2.54930081e+00 
 1.06708580e-08  1.06708580e-08  2.25558115e-02  2.41974701e+00  3.69588346e-01  7.43279634e-01  2.55135373e+00 
 1.06718580e-08  1.06718580e-08  2.17173681e-02  2.42295890e+00  3.51712438e-01  7.90232685e-01  2.55304315e+00 
 1.06728580e-08  1.06728580e-08  2.08824203e-02  2.42606495e+00  3.34984773e-01  8.37708572e-01  2.55425404e+00 
 1.06738580e-08  1.06738580e-08  2.00461995e-02  2.42907957e+00  3.19533462e-01  8.85338534e-01  2.55489049e+00 
 1.06748580e-08  1.06748580e-08  1.92054234e-02  2.43199921e+00  3.05194294e-01  9.33023853e-01  2.55490600e+00 
 1.06758580e-08  1.06758580e-08  1.83559584e-02  2.43482142e+00  2.91855845e-01  9.80633559e-01  2.55423538e+00 
 1.06768580e-08  1.06768580e-08  1.74941503e-02  2.43754482e+00  2.79420521e-01  1.02804172e+00  2.55281524e+00 
 1.06778580e-08  1.06778580e-08  1.66167794e-02  2.44016888e+00  2.67802003e-01  1.07512879e+00  2.55058428e+00 
 1.06788580e-08  1.06788580e-08  1.57210161e-02  2.44269378e+00  2.56923407e-01  1.12178257e+00  2.54748345e+00 
 1.06798580e-08  1.06798580e-08  1.48043757e-02  2.44512022e+00  2.46715903e-01  1.16789878e+00  2.54345593e+00 
 1.06808580e-08  1.06808580e-08  1.38646719e-02  2.44744937e+00  2.37117661e-01  1.21338145e+00  2.53844714e+00 
 1.06818580e-08  1.06818580e-08  1.28999674e-02  2.44968277e+00  2.28073018e-01  1.25814312e+00  2.53240452e+00 
 1.06828580e-08  1.06828580e-08  1.19085236e-02  2.45182223e+00  2.19531802e-01  1.30210491e+00  2.52527733e+00 
 1.06838580e-08  1.06838580e-08  1.08887451e-02  2.45386983e+00  2.11448773e-01  1.34519648e+00  2.51701624e+00 
 1.06848580e-08  1.06848580e-08  9.83912165e-03  2.45582781e+00  2.03783147e-01  1.38735592e+00  2.50757289e+00 
 1.06858580e-08  1.06858580e-08  8.75816666e-03  2.45769857e+00  1.96498186e-01  1.42852962e+00  2.49689934e+00 
 1.06868580e-08  1.06868580e-08  7.64442091e-03  2.45948461e+00  1.89560863e-01  1.46867223e+00  2.48494833e+00 
 1.06878580e-08  1.06878580e-08  6.49641799e-03  2.46118852e+00  1.82941552e-01  1.50774663e+00  2.47167313e+00 
 1.06888580e-08  1.06888580e-08  5.31254010e-03  2.46281295e+00  1.76613762e-01  1.54572379e+00  2.45702565e+00 
 1.06898580e-08  1.06898580e-08  4.09087566e-03  2.46436054e+00  1.70553916e-01  1.58258297e+00  2.44095458e+00 
 1.06908580e-08  1.06908580e-08  2.82905724e-03  2.46583392e+00  1.64741205e-01  1.61831232e+00  2.42340304e+00 
 1.06918580e-08  1.06918580e-08  1.52401916e-03  2.46723568e+00  1.59157534e-01  1.65291024e+00  2.40430509e+00 
 1.06928580e-08  1.06928580e-08  1.71601306e-04  2.46856833e+00  1.53787655e-01  1.68638838e+00  2.38357974e+00 
 1.06938580e-08  1.06938580e-08 -1.23175276e-03  2.46983456e+00  1.48620052e-01  1.71878166e+00  2.36115470e+00 
 1.06948580e-08  1.06948580e-08 -2.68760684e-03  2.47103750e+00  1.43648674e-01  1.75016636e+00  2.33698676e+00 
 1.06958580e-08  1.06958580e-08 -4.20458960e-03  2.47217986e+00  1.38875542e-01  1.78068750e+00  2.31093374e+00 
 1.06968580e-08  1.06968580e-08 -5.81023194e-03  2.47326336e+00  1.34322696e-01  1.81067466e+00  2.28257914e+00 
 1.06978580e-08  1.06978580e-08 -7.54557869e-03  2.47428963e+00  1.30034535e-01  1.84066812e+00  2.25129734e+00 
 1.06988580e-08  1.06988580e-08 -9.37370413e-03  2.47526218e+00  1.25952175e-01  1.87024036e+00  2.21757111e+00 
 1.06998580e-08  1.06998580e-08 -1.12296381e-02  2.47618508e+00  1.21980721e-01  1.89861405e+00  2.18232314e+00 
 1.07008580e-08  1.07008580e-08 -1.31096364e-02  2.47706111e+00  1.18114495e-01  1.92581582e+00  2.14564006e+00 
 1.07018580e-08  1.07018580e-08 -1.50104508e-02  2.47789294e+00  1.14348825e-01  1.95187405e+00  2.10760814e+00 
 1.07028580e-08  1.07028580e-08 -1.69295873e-02  2.47868302e+00  1.10679695e-01  1.97681853e+00  2.06830853e+00 
 1.07038580e-08  1.07038580e-08 -1.88679643e-02  2.47943305e+00  1.07097711e-01  2.00068810e+00  2.02774748e+00 
 1.07048580e-08  1.07048580e-08 -2.07871014e-02  2.48014949e+00  1.03600763e-01  2.02351036e+00  1.98592733e+00 
 1.07058580e-08  1.07058580e-08 -2.26169464e-02  2.48084230e+00  1.00193193e-01  2.04530614e+00  1.94291974e+00 
 1.07068580e-08  1.07068580e-08 -2.42974605e-02  2.48151941e+00  9.68729990e-02  2.06610918e+00  1.89879400e+00 
 1.07078580e-08  1.07078580e-08 -2.57509934e-02  2.48219056e+00  9.36436797e-02  2.08595992e+00  1.85361812e+00 
 1.07088580e-08  1.07088580e-08 -2.69137087e-02  2.48286316e+00  9.05045528e-02  2.10490663e+00  1.80745021e+00 
 1.07098580e-08  1.07098580e-08 -2.77355000e-02  2.48354235e+00  8.74496181e-02  2.12298859e+00  1.76034037e+00 
 1.07108580e-08  1.07108580e-08 -2.81483597e-02  2.48423521e+00  8.44770758e-02  2.14023392e+00  1.71233996e+00 
 1.07118580e-08  1.07118580e-08 -2.80739460e-02  2.48494896e+00  8.15764835e-02  2.15659208e+00  1.66362252e+00 
 1.07128580e-08  1.07128580e-08 -2.74293250e-02  2.48569113e+00  7.87399023e-02  2.17202950e+00  1.61442510e+00 
 1.07138580e-08  1.07138580e-08 -2.61366137e-02  2.48646896e+00  7.59705791e-02  2.18660802e+00  1.56492188e+00 
 1.07148580e-08  1.07148580e-08 -2.41192220e-02  2.48728913e+00  7.32713778e-02  2.20038703e+00  1.51527893e+00 
 1.07158580e-08  1.07158580e-08 -2.13021149e-02  2.48815774e+00  7.06445362e-02  2.21342146e+00  1.46565556e+00 
 1.07168580e-08  1.07168580e-08 -1.76121959e-02  2.48908032e+00  6.80917450e-02  2.22576219e+00  1.41620323e+00 
 1.07178580e-08  1.07178580e-08 -1.29785974e-02  2.49006184e+00  6.56142102e-02  2.23745650e+00  1.36706470e+00 
 1.07188580e-08  1.07188580e-08 -7.33287264e-03  2.49110676e+00  6.32127067e-02  2.24854828e+00  1.31837336e+00 
 1.07198580e-08  1.07198580e-08 -6.09085847e-04  2.49221906e+00  6.08876237e-02  2.25907834e+00  1.27025272e+00 
 1.07208580e-08  1.07208580e-08  7.25590800e-03  2.49340225e+00  5.86390041e-02  2.26908453e+00  1.22281603e+00 
 1.07218580e-08  1.07218580e-08  1.63220030e-02  2.49465940e+00  5.64665776e-02  2.27860200e+00  1.17616606e+00 
 1.07228580e-08  1.07228580e-08  2.66460570e-02  2.49599317e+00  5.43697968e-02  2.28766326e+00  1.13039496e+00 
 1.07238580e-08  1.07238580e-08  3.82434725e-02  2.49740153e+00  5.23482820e-02  2.29631199e+00  1.08554258e+00 
 1.07248580e-08  1.07248580e-08  5.11654891e-02  2.49888678e+00  5.04008283e-02  2.30457360e+00  1.04168489e+00 
 1.07258580e-08  1.07258580e-08  6.54999338e-02  2.50045551e+00  4.85256808e-02  2.31245816e+00  9.98929299e-01 
 1.07268580e-08  1.07268580e-08  8.12947177e-02  2.50210963e+00  4.67215760e-02  2.31998988e+00  9.57326631e-01 
 1.07278580e-08  1.07278580e-08  9.85974770e-02  2.50385116e+00  4.49871128e-02  2.32719098e+00  9.16917644e-01 
 1.07288580e-08  1.07288580e-08  1.17456770e-01  2.50568237e+00  4.33207821e-02  2.33408178e+00  8.77733127e-01 
 1.07298580e-08  1.07298580e-08  1.37923882e-01  2.50760608e+00  4.17209977e-02  2.34068075e+00  8.39793540e-01 
 1.07308580e-08  1.07308580e-08  1.60043586e-01  2.50962460e+00  4.01860220e-02  2.34700451e+00  8.03107087e-01 
 1.07318580e-08  1.07318580e-08  1.83846900e-01  2.51173892e+00  3.87139055e-02  2.35306770e+00  7.67666247e-01 
 1.07328580e-08  1.07328580e-08  2.09389330e-01  2.51395325e+00  3.73027860e-02  2.35888277e+00  7.33443192e-01 
 1.07338580e-08  1.07338580e-08  2.37036307e-01  2.51630805e+00  3.59514718e-02  2.36444236e+00  7.00187669e-01 
 1.07348580e-08  1.07348580e-08  2.66755060e-01  2.51879580e+00  3.46579766e-02  2.36976681e+00  6.67928912e-01 
 1.07358580e-08  1.07358580e-08  2.98429652e-01  2.52140055e+00  3.34198804e-02  2.37487653e+00  6.36716178e-01 
 1.07368580e-08  1.07368580e-08  3.32008837e-01  2.52411625e+00  3.22343998e-02  2.37977515e+00  6.06561461e-01 
 1.07378580e-08  1.07378580e-08  3.67153265e-01  2.52690431e+00  3.10984259e-02  2.38448445e+00  5.77682654e-01 
 1.07388580e-08  1.07388580e-08  4.03781999e-01  2.52975799e+00  3.00097886e-02  2.38901366e+00  5.50053544e-01 
 1.07398580e-08  1.07398580e-08  4.41815540e-01  2.53267151e+00  2.89664471e-02  2.39337144e+00  5.23645000e-01 
 1.07408580e-08  1.07408580e-08  4.81182614e-01  2.53563235e+00  2.79659330e-02  2.39756569e+00  4.98425893e-01 
 1.07418580e-08  1.07418580e-08  5.21828048e-01  2.53859449e+00  2.70035396e-02  2.40160342e+00  4.74363837e-01 
 1.07428580e-08  1.07428580e-08  5.63690327e-01  2.54149359e+00  2.60735290e-02  2.40549096e+00  4.51424560e-01 
 1.07438580e-08  1.07438580e-08  6.06694478e-01  2.54427250e+00  2.51709758e-02  2.40923417e+00  4.29571972e-01 
 1.07448580e-08  1.07448580e-08  6.50767316e-01  2.54687243e+00  2.42911075e-02  2.41283853e+00  4.08769044e-01 
 1.07458580e-08  1.07458580e-08  6.95847080e-01  2.54923405e+00  2.34293316e-02  2.41630872e+00  3.88972483e-01 
 1.07468580e-08  1.07468580e-08  7.41879261e-01  2.55129694e+00  2.25812431e-02  2.41964923e+00  3.70140003e-01 
 1.07478580e-08  1.07478580e-08  7.88806304e-01  2.55299824e+00  2.17425727e-02  2.42286477e+00  3.52236692e-01 
 1.07488580e-08  1.07488580e-08  8.36266648e-01  2.55422398e+00  2.09075426e-02  2.42597393e+00  3.35476600e-01 
 1.07498580e-08  1.07498580e-08  8.83892630e-01  2.55487826e+00  2.00713918e-02  2.42899125e+00  3.19989353e-01 
 1.07508580e-08  1.07508580e-08  9.31578019e-01  2.55491361e+00  1.92308199e-02  2.43191370e+00  3.05617901e-01 
 1.07518580e-08  1.07518580e-08  9.79191720e-01  2.55426477e+00  1.83816780e-02  2.43473878e+00  2.92250348e-01 
 1.07528580e-08  1.07528580e-08  1.02660762e+00  2.55286831e+00  1.75202978e-02  2.43746509e+00  2.79788720e-01 
 1.07538580e-08  1.07538580e-08  1.07370598e+00  2.55066286e+00  1.66434470e-02  2.44009208e+00  2.68146385e-01 
 1.07548580e-08  1.07548580e-08  1.12037435e+00  2.54758930e+00  1.57482849e-02  2.44261989e+00  2.57246195e-01 
 1.07558580e-08  1.07558580e-08  1.16650820e+00  2.54359074e+00  1.48323169e-02  2.44504922e+00  2.47019089e-01 
 1.07568580e-08  1.07568580e-08  1.21201131e+00  2.53861254e+00  1.38933480e-02  2.44738122e+00  2.37403039e-01 
 1.07578580e-08  1.07578580e-08  1.25679597e+00  2.53260208e+00  1.29294344e-02  2.44961743e+00  2.28342204e-01 
 1.07588580e-08  1.07588580e-08  1.30078303e+00  2.52550856e+00  1.19388319e-02  2.45175965e+00  2.19786255e-01 
 1.07598580e-08  1.07598580e-08  1.34390189e+00  2.51728262e+00  1.09199417e-02  2.45380994e+00  2.11689806e-01 
 1.07608580e-08  1.07608580e-08  1.38609038e+00  2.50787588e+00  9.87125187e-03  2.45577054e+00  2.04011945e-01 
 1.07618580e-08  1.07618580e-08  1.42729465e+00  2.49724039e+00  8.79127531e-03  2.45764385e+00  1.96715817e-01 
 1.07628580e-08  1.07628580e-08  1.46746909e+00  2.48532886e+00  7.67855200e-03  2.45943238e+00  1.89768285e-01 
 1.07638580e-08  1.07638580e-08  1.50657633e+00  2.47209457e+00  6.53161731e-03  2.46113870e+00  1.83139624e-01 
 1.07648580e-08  1.07648580e-08  1.54458711e+00  2.45748950e+00  5.34886030e-03  2.46276545e+00  1.76803250e-01 
 1.07658580e-08  1.07658580e-08  1.58148041e+00  2.44146246e+00  4.12838039e-03  2.46431529e+00  1.70735502e-01 
 1.07668580e-08  1.07668580e-08  1.61724411e+00  2.42395679e+00  2.86782695e-03  2.46579084e+00  1.64915485e-01 
 1.07678580e-08  1.07678580e-08  1.65187626e+00  2.40490689e+00  1.56416026e-03  2.46719470e+00  1.59325024e-01 
 1.07688580e-08  1.07688580e-08  1.68538803e+00  2.38423236e+00  2.13261648e-04  2.46852938e+00  1.53948776e-01 
 1.07698580e-08  1.07698580e-08  1.71781331e+00  2.36185903e+00 -1.18855645e-03  2.46979754e+00  1.48775080e-01 
 1.07708580e-08  1.07708580e-08  1.74922692e+00  2.33774464e+00 -2.64278696e-03  2.47100233e+00  1.43797701e-01 
 1.07718580e-08  1.07718580e-08  1.77977095e+00  2.31175326e+00 -4.15761806e-03  2.47214647e+00  1.39018333e-01 
 1.07728580e-08  1.07728580e-08  1.80976537e+00  2.28347923e+00 -5.75984841e-03  2.47323172e+00  1.34457982e-01 
