 time            time            v(q)            v(qb)          
 1.08678477e-09  1.08678477e-09  1.37791506e-09  2.50000000e+00 
 1.08728477e-09  1.08728477e-09  1.37791506e-09  2.50000000e+00 
 1.08778477e-09  1.08778477e-09  1.37791506e-09  2.50000000e+00 
 1.08828477e-09  1.08828477e-09  1.37791506e-09  2.50000000e+00 
 1.08878477e-09  1.08878477e-09  1.37791506e-09  2.50000000e+00 
 1.08928477e-09  1.08928477e-09  1.37791506e-09  2.50000000e+00 
 1.08978477e-09  1.08978477e-09  1.37791506e-09  2.50000000e+00 
 1.09028477e-09  1.09028477e-09  1.37791506e-09  2.50000000e+00 
 1.09078477e-09  1.09078477e-09  1.37791506e-09  2.50000000e+00 
 1.09128477e-09  1.09128477e-09  1.37791506e-09  2.50000000e+00 
 1.09178477e-09  1.09178477e-09  1.37791506e-09  2.50000000e+00 
 1.09228477e-09  1.09228477e-09  1.37791506e-09  2.50000000e+00 
 1.09278477e-09  1.09278477e-09  1.37791506e-09  2.50000000e+00 
 1.09328477e-09  1.09328477e-09  1.37791506e-09  2.50000000e+00 
 1.09378477e-09  1.09378477e-09  1.37791506e-09  2.50000000e+00 
 1.09428477e-09  1.09428477e-09  1.37791506e-09  2.50000000e+00 
 1.09478477e-09  1.09478477e-09  1.37791506e-09  2.50000000e+00 
 1.09528477e-09  1.09528477e-09  1.37791506e-09  2.50000000e+00 
 1.09578477e-09  1.09578477e-09  1.37791506e-09  2.50000000e+00 
 1.09628477e-09  1.09628477e-09  1.37791506e-09  2.50000000e+00 
 1.09678477e-09  1.09678477e-09  1.37791506e-09  2.50000000e+00 
 1.09728477e-09  1.09728477e-09  1.37791506e-09  2.50000000e+00 
 1.09778477e-09  1.09778477e-09  1.37791506e-09  2.50000000e+00 
 1.09828477e-09  1.09828477e-09  1.37791506e-09  2.50000000e+00 
 1.09878477e-09  1.09878477e-09  1.37791506e-09  2.50000000e+00 
 1.09928477e-09  1.09928477e-09  1.37791506e-09  2.50000000e+00 
 1.09978477e-09  1.09978477e-09  1.37791506e-09  2.50000000e+00 
 1.10028477e-09  1.10028477e-09  1.37791506e-09  2.50000000e+00 
 1.10078477e-09  1.10078477e-09  1.37791506e-09  2.50000000e+00 
 1.10128477e-09  1.10128477e-09  1.37791506e-09  2.50000000e+00 
 1.10178477e-09  1.10178477e-09  1.37791506e-09  2.50000000e+00 
 1.10228477e-09  1.10228477e-09  1.37791506e-09  2.50000000e+00 
 1.10278477e-09  1.10278477e-09  1.37791506e-09  2.50000000e+00 
 1.10328477e-09  1.10328477e-09  1.37791506e-09  2.50000000e+00 
 1.10378477e-09  1.10378477e-09  1.37791506e-09  2.50000000e+00 
 1.10428477e-09  1.10428477e-09  1.37791506e-09  2.50000000e+00 
 1.10478477e-09  1.10478477e-09  1.37791506e-09  2.50000000e+00 
 1.10528477e-09  1.10528477e-09  1.37791506e-09  2.50000000e+00 
 1.10578477e-09  1.10578477e-09  1.37791506e-09  2.50000000e+00 
 1.10628477e-09  1.10628477e-09  1.37791506e-09  2.50000000e+00 
 1.10678477e-09  1.10678477e-09  1.37791506e-09  2.50000000e+00 
 1.10728477e-09  1.10728477e-09  1.37791506e-09  2.50000000e+00 
 1.10778477e-09  1.10778477e-09  1.37791506e-09  2.50000000e+00 
 1.10828477e-09  1.10828477e-09  1.37791506e-09  2.50000000e+00 
 1.10878477e-09  1.10878477e-09  1.37791506e-09  2.50000000e+00 
 1.10928477e-09  1.10928477e-09  1.37791506e-09  2.50000000e+00 
 1.10978477e-09  1.10978477e-09  1.37791506e-09  2.50000000e+00 
 1.11028477e-09  1.11028477e-09  1.37791506e-09  2.50000000e+00 
 1.11078477e-09  1.11078477e-09  1.37791506e-09  2.50000000e+00 
 1.11128477e-09  1.11128477e-09  1.37791506e-09  2.50000000e+00 
 1.11178477e-09  1.11178477e-09  1.37791506e-09  2.50000000e+00 
 1.11228477e-09  1.11228477e-09  1.37791506e-09  2.50000000e+00 
 1.11278477e-09  1.11278477e-09  1.37791506e-09  2.50000000e+00 
 1.11328477e-09  1.11328477e-09  1.37791506e-09  2.50000000e+00 
 1.11378477e-09  1.11378477e-09  1.37791506e-09  2.50000000e+00 
 1.11428477e-09  1.11428477e-09  1.37791506e-09  2.50000000e+00 
 1.11478477e-09  1.11478477e-09  1.37791506e-09  2.50000000e+00 
 1.11528477e-09  1.11528477e-09  1.37791506e-09  2.50000000e+00 
 1.11578477e-09  1.11578477e-09  1.37791506e-09  2.50000000e+00 
 1.11628477e-09  1.11628477e-09  1.37791506e-09  2.50000000e+00 
 1.11678477e-09  1.11678477e-09  1.37791506e-09  2.50000000e+00 
 1.11728477e-09  1.11728477e-09  1.37791506e-09  2.50000000e+00 
 1.11778477e-09  1.11778477e-09  1.37791506e-09  2.50000000e+00 
 1.11828477e-09  1.11828477e-09  1.37791506e-09  2.50000000e+00 
 1.11878477e-09  1.11878477e-09  1.37791506e-09  2.50000000e+00 
 1.11928477e-09  1.11928477e-09  1.37791506e-09  2.50000000e+00 
 1.11978477e-09  1.11978477e-09  1.37791506e-09  2.50000000e+00 
 1.12028477e-09  1.12028477e-09  1.37791506e-09  2.50000000e+00 
 1.12078477e-09  1.12078477e-09  1.37791506e-09  2.50000000e+00 
 1.12128477e-09  1.12128477e-09  1.37791506e-09  2.50000000e+00 
 1.12178477e-09  1.12178477e-09  1.37791506e-09  2.50000000e+00 
 1.12228477e-09  1.12228477e-09  1.37791506e-09  2.50000000e+00 
 1.12278477e-09  1.12278477e-09  1.37791506e-09  2.50000000e+00 
 1.12328477e-09  1.12328477e-09  1.37791506e-09  2.50000000e+00 
 1.12378477e-09  1.12378477e-09  1.37791506e-09  2.50000000e+00 
 1.12428477e-09  1.12428477e-09  1.37791506e-09  2.50000000e+00 
 1.12478477e-09  1.12478477e-09  1.37791506e-09  2.50000000e+00 
 1.12528477e-09  1.12528477e-09  1.37791506e-09  2.50000000e+00 
 1.12578477e-09  1.12578477e-09  1.37791506e-09  2.50000000e+00 
 1.12628477e-09  1.12628477e-09  1.37791506e-09  2.50000000e+00 
 1.12678477e-09  1.12678477e-09  1.37791506e-09  2.50000000e+00 
 1.12728477e-09  1.12728477e-09  1.37791506e-09  2.50000000e+00 
 1.12778477e-09  1.12778477e-09  1.37791506e-09  2.50000000e+00 
 1.12828477e-09  1.12828477e-09  1.37791506e-09  2.50000000e+00 
 1.12878477e-09  1.12878477e-09  1.37791506e-09  2.50000000e+00 
 1.12928477e-09  1.12928477e-09  1.37791506e-09  2.50000000e+00 
 1.12978477e-09  1.12978477e-09  1.37791506e-09  2.50000000e+00 
 1.13028477e-09  1.13028477e-09  1.37791506e-09  2.50000000e+00 
 1.13078477e-09  1.13078477e-09  1.37791506e-09  2.50000000e+00 
 1.13128477e-09  1.13128477e-09  1.37791506e-09  2.50000000e+00 
 1.13178477e-09  1.13178477e-09  1.37791506e-09  2.50000000e+00 
 1.13228477e-09  1.13228477e-09  1.37791506e-09  2.50000000e+00 
 1.13278477e-09  1.13278477e-09  1.37791506e-09  2.50000000e+00 
 1.13328477e-09  1.13328477e-09  1.37791506e-09  2.50000000e+00 
 1.13378477e-09  1.13378477e-09  1.37791506e-09  2.50000000e+00 
 1.13428477e-09  1.13428477e-09  1.37791506e-09  2.50000000e+00 
 1.13478477e-09  1.13478477e-09  1.37791506e-09  2.50000000e+00 
 1.13528477e-09  1.13528477e-09  1.37791506e-09  2.50000000e+00 
 1.13578477e-09  1.13578477e-09  1.37791506e-09  2.50000000e+00 
 1.13628477e-09  1.13628477e-09  1.37791506e-09  2.50000000e+00 
 1.13678477e-09  1.13678477e-09  1.37791506e-09  2.50000000e+00 
 1.13728477e-09  1.13728477e-09  1.37791506e-09  2.50000000e+00 
 1.13778477e-09  1.13778477e-09  1.37791506e-09  2.50000000e+00 
 1.13828477e-09  1.13828477e-09  1.37791506e-09  2.50000000e+00 
 1.13878477e-09  1.13878477e-09  1.37791506e-09  2.50000000e+00 
 1.13928477e-09  1.13928477e-09  1.37791506e-09  2.50000000e+00 
 1.13978477e-09  1.13978477e-09  1.37791506e-09  2.50000000e+00 
 1.14028477e-09  1.14028477e-09  1.37791506e-09  2.50000000e+00 
 1.14078477e-09  1.14078477e-09  1.37791506e-09  2.50000000e+00 
 1.14128477e-09  1.14128477e-09  1.37791506e-09  2.50000000e+00 
 1.14178477e-09  1.14178477e-09  1.37791506e-09  2.50000000e+00 
 1.14228477e-09  1.14228477e-09  1.37791506e-09  2.50000000e+00 
 1.14278477e-09  1.14278477e-09  1.37791506e-09  2.50000000e+00 
 1.14328477e-09  1.14328477e-09  1.37791506e-09  2.50000000e+00 
 1.14378477e-09  1.14378477e-09  1.37791506e-09  2.50000000e+00 
 1.14428477e-09  1.14428477e-09  1.37791506e-09  2.50000000e+00 
 1.14478477e-09  1.14478477e-09  1.37791506e-09  2.50000000e+00 
 1.14528477e-09  1.14528477e-09  1.37791506e-09  2.50000000e+00 
 1.14578477e-09  1.14578477e-09  1.37791506e-09  2.50000000e+00 
 1.14628477e-09  1.14628477e-09  1.37791506e-09  2.50000000e+00 
 1.14678477e-09  1.14678477e-09  1.37791506e-09  2.50000000e+00 
 1.14728477e-09  1.14728477e-09  1.37791506e-09  2.50000000e+00 
 1.14778477e-09  1.14778477e-09  1.37791506e-09  2.50000000e+00 
 1.14828477e-09  1.14828477e-09  1.37791506e-09  2.50000000e+00 
 1.14878477e-09  1.14878477e-09  1.37791506e-09  2.50000000e+00 
 1.14928477e-09  1.14928477e-09  1.37791506e-09  2.50000000e+00 
 1.14978477e-09  1.14978477e-09  1.37791506e-09  2.50000000e+00 
 1.15028477e-09  1.15028477e-09  1.37791506e-09  2.50000000e+00 
 1.15078477e-09  1.15078477e-09  1.37791506e-09  2.50000000e+00 
 1.15128477e-09  1.15128477e-09  1.37791506e-09  2.50000000e+00 
 1.15178477e-09  1.15178477e-09  1.37791506e-09  2.50000000e+00 
 1.15228477e-09  1.15228477e-09  1.37791506e-09  2.50000000e+00 
 1.15278477e-09  1.15278477e-09  1.37791506e-09  2.50000000e+00 
 1.15328477e-09  1.15328477e-09  1.37791506e-09  2.50000000e+00 
 1.15378477e-09  1.15378477e-09  1.37791506e-09  2.50000000e+00 
 1.15428477e-09  1.15428477e-09  1.37791506e-09  2.50000000e+00 
 1.15478477e-09  1.15478477e-09  1.37791506e-09  2.50000000e+00 
 1.15528477e-09  1.15528477e-09  1.37791506e-09  2.50000000e+00 
 1.15578477e-09  1.15578477e-09  1.37791506e-09  2.50000000e+00 
 1.15628477e-09  1.15628477e-09  1.37791506e-09  2.50000000e+00 
 1.15678477e-09  1.15678477e-09  1.37791506e-09  2.50000000e+00 
 1.15728477e-09  1.15728477e-09  1.37791506e-09  2.50000000e+00 
 1.15778477e-09  1.15778477e-09  1.37791506e-09  2.50000000e+00 
 1.15828477e-09  1.15828477e-09  1.37791506e-09  2.50000000e+00 
 1.15878477e-09  1.15878477e-09  1.37791506e-09  2.50000000e+00 
 1.15928477e-09  1.15928477e-09  1.37791506e-09  2.50000000e+00 
 1.15978477e-09  1.15978477e-09  1.37791506e-09  2.50000000e+00 
 1.16028477e-09  1.16028477e-09  1.37791506e-09  2.50000000e+00 
 1.16078477e-09  1.16078477e-09  1.37791506e-09  2.50000000e+00 
 1.16128477e-09  1.16128477e-09  1.37791506e-09  2.50000000e+00 
 1.16178477e-09  1.16178477e-09  1.37791506e-09  2.50000000e+00 
 1.16228477e-09  1.16228477e-09  1.37791506e-09  2.50000000e+00 
 1.16278477e-09  1.16278477e-09  1.37791506e-09  2.50000000e+00 
 1.16328477e-09  1.16328477e-09  1.37791506e-09  2.50000000e+00 
 1.16378477e-09  1.16378477e-09  1.37791506e-09  2.50000000e+00 
 1.16428477e-09  1.16428477e-09  1.37791506e-09  2.50000000e+00 
 1.16478477e-09  1.16478477e-09  1.37791506e-09  2.50000000e+00 
 1.16528477e-09  1.16528477e-09  1.37791506e-09  2.50000000e+00 
 1.16578477e-09  1.16578477e-09  1.37791506e-09  2.50000000e+00 
 1.16628477e-09  1.16628477e-09  1.37791506e-09  2.50000000e+00 
 1.16678477e-09  1.16678477e-09  1.37791506e-09  2.50000000e+00 
 1.16728477e-09  1.16728477e-09  1.37791506e-09  2.50000000e+00 
 1.16778477e-09  1.16778477e-09  1.37791506e-09  2.50000000e+00 
 1.16828477e-09  1.16828477e-09  1.37791506e-09  2.50000000e+00 
 1.16878477e-09  1.16878477e-09  1.37791506e-09  2.50000000e+00 
 1.16928477e-09  1.16928477e-09  1.37791506e-09  2.50000000e+00 
 1.16978477e-09  1.16978477e-09  1.37791506e-09  2.50000000e+00 
 1.17028477e-09  1.17028477e-09  1.37791506e-09  2.50000000e+00 
 1.17078477e-09  1.17078477e-09  1.37791506e-09  2.50000000e+00 
 1.17128477e-09  1.17128477e-09  1.37791506e-09  2.50000000e+00 
 1.17178477e-09  1.17178477e-09  1.37791506e-09  2.50000000e+00 
 1.17228477e-09  1.17228477e-09  1.37791506e-09  2.50000000e+00 
 1.17278477e-09  1.17278477e-09  1.37791506e-09  2.50000000e+00 
 1.17328477e-09  1.17328477e-09  1.37791506e-09  2.50000000e+00 
 1.17378477e-09  1.17378477e-09  1.37791506e-09  2.50000000e+00 
 1.17428477e-09  1.17428477e-09  1.37791506e-09  2.50000000e+00 
 1.17478477e-09  1.17478477e-09  1.37791506e-09  2.50000000e+00 
 1.17528477e-09  1.17528477e-09  1.37791506e-09  2.50000000e+00 
 1.17578477e-09  1.17578477e-09  1.37791506e-09  2.50000000e+00 
 1.17628477e-09  1.17628477e-09  1.37791506e-09  2.50000000e+00 
 1.17678477e-09  1.17678477e-09  1.37791506e-09  2.50000000e+00 
 1.17728477e-09  1.17728477e-09  1.37791506e-09  2.50000000e+00 
 1.17778477e-09  1.17778477e-09  1.37791506e-09  2.50000000e+00 
 1.17828477e-09  1.17828477e-09  1.37791506e-09  2.50000000e+00 
 1.17878477e-09  1.17878477e-09  1.37791506e-09  2.50000000e+00 
 1.17928477e-09  1.17928477e-09  1.37791506e-09  2.50000000e+00 
 1.17978477e-09  1.17978477e-09  1.37791506e-09  2.50000000e+00 
 1.18028477e-09  1.18028477e-09  1.37791506e-09  2.50000000e+00 
 1.18078477e-09  1.18078477e-09  1.37791506e-09  2.50000000e+00 
 1.18128477e-09  1.18128477e-09  1.37791506e-09  2.50000000e+00 
 1.18178477e-09  1.18178477e-09  1.37791506e-09  2.50000000e+00 
 1.18228477e-09  1.18228477e-09  1.37791506e-09  2.50000000e+00 
 1.18278477e-09  1.18278477e-09  1.37791506e-09  2.50000000e+00 
 1.18328477e-09  1.18328477e-09  1.37791506e-09  2.50000000e+00 
 1.18378477e-09  1.18378477e-09  1.37791506e-09  2.50000000e+00 
 1.18428477e-09  1.18428477e-09  1.37791506e-09  2.50000000e+00 
 1.18478477e-09  1.18478477e-09  1.37791506e-09  2.50000000e+00 
 1.18528477e-09  1.18528477e-09  1.37791506e-09  2.50000000e+00 
 1.18578477e-09  1.18578477e-09  1.37791506e-09  2.50000000e+00 
 1.18628477e-09  1.18628477e-09  1.37791506e-09  2.50000000e+00 
 1.18678477e-09  1.18678477e-09  1.37791506e-09  2.50000000e+00 
 1.18728477e-09  1.18728477e-09  1.37791506e-09  2.50000000e+00 
 1.18778477e-09  1.18778477e-09  1.37791506e-09  2.50000000e+00 
 1.18828477e-09  1.18828477e-09  1.37791506e-09  2.50000000e+00 
 1.18878477e-09  1.18878477e-09  1.37791506e-09  2.50000000e+00 
 1.18928477e-09  1.18928477e-09  1.37791506e-09  2.50000000e+00 
 1.18978477e-09  1.18978477e-09  1.37791506e-09  2.50000000e+00 
 1.19028477e-09  1.19028477e-09  1.37791506e-09  2.50000000e+00 
 1.19078477e-09  1.19078477e-09  1.37791506e-09  2.50000000e+00 
 1.19128477e-09  1.19128477e-09  1.37791506e-09  2.50000000e+00 
 1.19178477e-09  1.19178477e-09  1.37791506e-09  2.50000000e+00 
 1.19228477e-09  1.19228477e-09  1.37791506e-09  2.50000000e+00 
 1.19278477e-09  1.19278477e-09  1.37791506e-09  2.50000000e+00 
 1.19328477e-09  1.19328477e-09  1.37791506e-09  2.50000000e+00 
 1.19378477e-09  1.19378477e-09  1.37791506e-09  2.50000000e+00 
 1.19428477e-09  1.19428477e-09  1.37791506e-09  2.50000000e+00 
 1.19478477e-09  1.19478477e-09  1.37791506e-09  2.50000000e+00 
 1.19528477e-09  1.19528477e-09  1.37791506e-09  2.50000000e+00 
 1.19578477e-09  1.19578477e-09  1.37791506e-09  2.50000000e+00 
 1.19628477e-09  1.19628477e-09  1.37791506e-09  2.50000000e+00 
 1.19678477e-09  1.19678477e-09  1.37791506e-09  2.50000000e+00 
 1.19728477e-09  1.19728477e-09  1.37791506e-09  2.50000000e+00 
 1.19778477e-09  1.19778477e-09  1.37791506e-09  2.50000000e+00 
 1.19828477e-09  1.19828477e-09  1.37791506e-09  2.50000000e+00 
 1.19878477e-09  1.19878477e-09  1.37791506e-09  2.50000000e+00 
 1.19928477e-09  1.19928477e-09  1.37791506e-09  2.50000000e+00 
 1.19978477e-09  1.19978477e-09  1.37791506e-09  2.50000000e+00 
 1.20028477e-09  1.20028477e-09  1.37791506e-09  2.50000000e+00 
 1.20078477e-09  1.20078477e-09  1.37791506e-09  2.50000000e+00 
 1.20128477e-09  1.20128477e-09  1.37791506e-09  2.50000000e+00 
 1.20178477e-09  1.20178477e-09  1.37791506e-09  2.50000000e+00 
 1.20228477e-09  1.20228477e-09  1.37791506e-09  2.50000000e+00 
 1.20278477e-09  1.20278477e-09  1.37791506e-09  2.50000000e+00 
 1.20328477e-09  1.20328477e-09  1.37791506e-09  2.50000000e+00 
 1.20378477e-09  1.20378477e-09  1.37791506e-09  2.50000000e+00 
 1.20428477e-09  1.20428477e-09  1.37791506e-09  2.50000000e+00 
 1.20478477e-09  1.20478477e-09  1.37791506e-09  2.50000000e+00 
 1.20528477e-09  1.20528477e-09  1.37791506e-09  2.50000000e+00 
 1.20578477e-09  1.20578477e-09  1.37791506e-09  2.50000000e+00 
 1.20628477e-09  1.20628477e-09  1.37791506e-09  2.50000000e+00 
 1.20678477e-09  1.20678477e-09  1.37791506e-09  2.50000000e+00 
 1.20728477e-09  1.20728477e-09  1.37791506e-09  2.50000000e+00 
 1.20778477e-09  1.20778477e-09  1.37791506e-09  2.50000000e+00 
 1.20828477e-09  1.20828477e-09  1.37791506e-09  2.50000000e+00 
 1.20878477e-09  1.20878477e-09  1.37791506e-09  2.50000000e+00 
 1.20928477e-09  1.20928477e-09  1.37791506e-09  2.50000000e+00 
 1.20978477e-09  1.20978477e-09  1.37791506e-09  2.50000000e+00 
 1.21028477e-09  1.21028477e-09  1.37791506e-09  2.50000000e+00 
 1.21078477e-09  1.21078477e-09  1.37791506e-09  2.50000000e+00 
 1.21128477e-09  1.21128477e-09  1.37791506e-09  2.50000000e+00 
 1.21178477e-09  1.21178477e-09  1.37791506e-09  2.50000000e+00 
 1.21228477e-09  1.21228477e-09  1.37791506e-09  2.50000000e+00 
 1.21278477e-09  1.21278477e-09  1.37791506e-09  2.50000000e+00 
 1.21328477e-09  1.21328477e-09  1.37791506e-09  2.50000000e+00 
 1.21378477e-09  1.21378477e-09  1.37791506e-09  2.50000000e+00 
 1.21428477e-09  1.21428477e-09  1.37791506e-09  2.50000000e+00 
 1.21478477e-09  1.21478477e-09  1.37791506e-09  2.50000000e+00 
 1.21528477e-09  1.21528477e-09  1.37791506e-09  2.50000000e+00 
 1.21578477e-09  1.21578477e-09  1.37791506e-09  2.50000000e+00 
 1.21628477e-09  1.21628477e-09  1.37791506e-09  2.50000000e+00 
 1.21678477e-09  1.21678477e-09  1.37791506e-09  2.50000000e+00 
 1.21728477e-09  1.21728477e-09  1.37791506e-09  2.50000000e+00 
 1.21778477e-09  1.21778477e-09  1.37791506e-09  2.50000000e+00 
 1.21828477e-09  1.21828477e-09  1.37791506e-09  2.50000000e+00 
 1.21878477e-09  1.21878477e-09  1.37791506e-09  2.50000000e+00 
 1.21928477e-09  1.21928477e-09  1.37791506e-09  2.50000000e+00 
 1.21978477e-09  1.21978477e-09  1.37791506e-09  2.50000000e+00 
 1.22028477e-09  1.22028477e-09  1.37791506e-09  2.50000000e+00 
 1.22078477e-09  1.22078477e-09  1.37791506e-09  2.50000000e+00 
 1.22128477e-09  1.22128477e-09  1.37791506e-09  2.50000000e+00 
 1.22178477e-09  1.22178477e-09  1.37791506e-09  2.50000000e+00 
 1.22228477e-09  1.22228477e-09  1.37791506e-09  2.50000000e+00 
 1.22278477e-09  1.22278477e-09  1.37791506e-09  2.50000000e+00 
 1.22328477e-09  1.22328477e-09  1.37791506e-09  2.50000000e+00 
 1.22378477e-09  1.22378477e-09  1.37791506e-09  2.50000000e+00 
 1.22428477e-09  1.22428477e-09  1.37791506e-09  2.50000000e+00 
 1.22478477e-09  1.22478477e-09  1.37791506e-09  2.50000000e+00 
 1.22528477e-09  1.22528477e-09  1.37791506e-09  2.50000000e+00 
 1.22578477e-09  1.22578477e-09  1.37791506e-09  2.50000000e+00 
 1.22628477e-09  1.22628477e-09  1.37791506e-09  2.50000000e+00 
 1.22678477e-09  1.22678477e-09  1.37791506e-09  2.50000000e+00 
 1.22728477e-09  1.22728477e-09  1.37791506e-09  2.50000000e+00 
 1.22778477e-09  1.22778477e-09  1.37791506e-09  2.50000000e+00 
 1.22828477e-09  1.22828477e-09  1.37791506e-09  2.50000000e+00 
 1.22878477e-09  1.22878477e-09  1.37791506e-09  2.50000000e+00 
 1.22928477e-09  1.22928477e-09  1.37791506e-09  2.50000000e+00 
 1.22978477e-09  1.22978477e-09  1.37791506e-09  2.50000000e+00 
 1.23028477e-09  1.23028477e-09  1.37791506e-09  2.50000000e+00 
 1.23078477e-09  1.23078477e-09  1.37791506e-09  2.50000000e+00 
 1.23128477e-09  1.23128477e-09  1.37791506e-09  2.50000000e+00 
 1.23178477e-09  1.23178477e-09  1.37791506e-09  2.50000000e+00 
 1.23228477e-09  1.23228477e-09  1.37791506e-09  2.50000000e+00 
 1.23278477e-09  1.23278477e-09  1.37791506e-09  2.50000000e+00 
 1.23328477e-09  1.23328477e-09  1.37791506e-09  2.50000000e+00 
 1.23378477e-09  1.23378477e-09  1.37791506e-09  2.50000000e+00 
 1.23428477e-09  1.23428477e-09  1.37791506e-09  2.50000000e+00 
 1.23478477e-09  1.23478477e-09  1.37791506e-09  2.50000000e+00 
 1.23528477e-09  1.23528477e-09  1.37791506e-09  2.50000000e+00 
 1.23578477e-09  1.23578477e-09  1.37791506e-09  2.50000000e+00 
 1.23628477e-09  1.23628477e-09  1.37791506e-09  2.50000000e+00 
 1.23678477e-09  1.23678477e-09  1.37791506e-09  2.50000000e+00 
 1.23728477e-09  1.23728477e-09  1.37791506e-09  2.50000000e+00 
 1.23778477e-09  1.23778477e-09  1.37791506e-09  2.50000000e+00 
 1.23828477e-09  1.23828477e-09  1.37791506e-09  2.50000000e+00 
 1.23878477e-09  1.23878477e-09  1.37791506e-09  2.50000000e+00 
 1.23928477e-09  1.23928477e-09  1.37791506e-09  2.50000000e+00 
 1.23978477e-09  1.23978477e-09  1.37791506e-09  2.50000000e+00 
 1.24028477e-09  1.24028477e-09  1.37791506e-09  2.50000000e+00 
 1.24078477e-09  1.24078477e-09  1.37791506e-09  2.50000000e+00 
 1.24128477e-09  1.24128477e-09  1.37791506e-09  2.50000000e+00 
 1.24178477e-09  1.24178477e-09  1.37791506e-09  2.50000000e+00 
 1.24228477e-09  1.24228477e-09  1.37791506e-09  2.50000000e+00 
 1.24278477e-09  1.24278477e-09  1.37791506e-09  2.50000000e+00 
 1.24328477e-09  1.24328477e-09  1.37791506e-09  2.50000000e+00 
 1.24378477e-09  1.24378477e-09  1.37791506e-09  2.50000000e+00 
 1.24428477e-09  1.24428477e-09  1.37791506e-09  2.50000000e+00 
 1.24478477e-09  1.24478477e-09  1.37791506e-09  2.50000000e+00 
 1.24528477e-09  1.24528477e-09  1.37791506e-09  2.50000000e+00 
 1.24578477e-09  1.24578477e-09  1.37791506e-09  2.50000000e+00 
 1.24628477e-09  1.24628477e-09  1.37791506e-09  2.50000000e+00 
 1.24678477e-09  1.24678477e-09  1.37791506e-09  2.50000000e+00 
 1.24728477e-09  1.24728477e-09  1.37791506e-09  2.50000000e+00 
 1.24778477e-09  1.24778477e-09  1.37791506e-09  2.50000000e+00 
 1.24828477e-09  1.24828477e-09  1.37791506e-09  2.50000000e+00 
 1.24878477e-09  1.24878477e-09  1.37791506e-09  2.50000000e+00 
 1.24928477e-09  1.24928477e-09  1.37791506e-09  2.50000000e+00 
