 2.08929613e+03  2.08929613e+03  0.00000000e+00  2.08929613e+03 -5.55710433e+01  2.08929613e+03 -6.15857658e+01  2.08929613e+03 -6.31698209e+01  2.08929613e+03 -6.54239271e+01 
 2.11348904e+03  2.11348904e+03  0.00000000e+00  2.11348904e+03 -5.55710127e+01  2.11348904e+03 -6.15857168e+01  2.11348904e+03 -6.31697902e+01  2.11348904e+03 -6.54239098e+01 
 2.13796209e+03  2.13796209e+03  0.00000000e+00  2.13796209e+03 -5.55709813e+01  2.13796209e+03 -6.15856667e+01  2.13796209e+03 -6.31697587e+01  2.13796209e+03 -6.54238921e+01 
 2.16271852e+03  2.16271852e+03  0.00000000e+00  2.16271852e+03 -5.55709492e+01  2.16271852e+03 -6.15856154e+01  2.16271852e+03 -6.31697266e+01  2.16271852e+03 -6.54238740e+01 
 2.18776162e+03  2.18776162e+03  0.00000000e+00  2.18776162e+03 -5.55709164e+01  2.18776162e+03 -6.15855629e+01  2.18776162e+03 -6.31696936e+01  2.18776162e+03 -6.54238554e+01 
 2.21309471e+03  2.21309471e+03  0.00000000e+00  2.21309471e+03 -5.55708828e+01  2.21309471e+03 -6.15855092e+01  2.21309471e+03 -6.31696599e+01  2.21309471e+03 -6.54238365e+01 
 2.23872114e+03  2.23872114e+03  0.00000000e+00  2.23872114e+03 -5.55708484e+01  2.23872114e+03 -6.15854543e+01  2.23872114e+03 -6.31696255e+01  2.23872114e+03 -6.54238170e+01 
 2.26464431e+03  2.26464431e+03  0.00000000e+00  2.26464431e+03 -5.55708132e+01  2.26464431e+03 -6.15853980e+01  2.26464431e+03 -6.31695902e+01  2.26464431e+03 -6.54237972e+01 
 2.29086765e+03  2.29086765e+03  0.00000000e+00  2.29086765e+03 -5.55707771e+01  2.29086765e+03 -6.15853405e+01  2.29086765e+03 -6.31695541e+01  2.29086765e+03 -6.54237768e+01 
 2.31739465e+03  2.31739465e+03  0.00000000e+00  2.31739465e+03 -5.55707403e+01  2.31739465e+03 -6.15852816e+01  2.31739465e+03 -6.31695171e+01  2.31739465e+03 -6.54237560e+01 
 2.34422882e+03  2.34422882e+03  0.00000000e+00  2.34422882e+03 -5.55707026e+01  2.34422882e+03 -6.15852214e+01  2.34422882e+03 -6.31694793e+01  2.34422882e+03 -6.54237347e+01 
