 1.44543977e+01  1.44543977e+01  0.00000000e+00  1.44543977e+01 -1.25720073e+02  1.44543977e+01  7.22237034e-04 
 1.46217717e+01  1.46217717e+01  0.00000000e+00  1.46217717e+01 -1.25720072e+02  1.46217717e+01  7.30600059e-04 
 1.47910839e+01  1.47910839e+01  0.00000000e+00  1.47910839e+01 -1.25720072e+02  1.47910839e+01  7.39060116e-04 
 1.49623566e+01  1.49623566e+01  0.00000000e+00  1.49623566e+01 -1.25720072e+02  1.49623566e+01  7.47618065e-04 
 1.51356125e+01  1.51356125e+01  0.00000000e+00  1.51356125e+01 -1.25720072e+02  1.51356125e+01  7.56274808e-04 
 1.53108746e+01  1.53108746e+01  0.00000000e+00  1.53108746e+01 -1.25720072e+02  1.53108746e+01  7.65032254e-04 
 1.54881662e+01  1.54881662e+01  0.00000000e+00  1.54881662e+01 -1.25720072e+02  1.54881662e+01  7.73890957e-04 
 1.56675107e+01  1.56675107e+01  0.00000000e+00  1.56675107e+01 -1.25720072e+02  1.56675107e+01  7.82852046e-04 
 1.58489319e+01  1.58489319e+01  0.00000000e+00  1.58489319e+01 -1.25720072e+02  1.58489319e+01  7.91916905e-04 
 1.60324539e+01  1.60324539e+01  0.00000000e+00  1.60324539e+01 -1.25720072e+02  1.60324539e+01  8.01087175e-04 
 1.62181010e+01  1.62181010e+01  0.00000000e+00  1.62181010e+01 -1.25720072e+02  1.62181010e+01  8.10363354e-04 
 1.64058977e+01  1.64058977e+01  0.00000000e+00  1.64058977e+01 -1.25720072e+02  1.64058977e+01  8.19746947e-04 
 1.65958691e+01  1.65958691e+01  0.00000000e+00  1.65958691e+01 -1.25720072e+02  1.65958691e+01  8.29238642e-04 
 1.67880402e+01  1.67880402e+01  0.00000000e+00  1.67880402e+01 -1.25720072e+02  1.67880402e+01  8.38841312e-04 
 1.69824365e+01  1.69824365e+01  0.00000000e+00  1.69824365e+01 -1.25720072e+02  1.69824365e+01  8.48554547e-04 
 1.71790839e+01  1.71790839e+01  0.00000000e+00  1.71790839e+01 -1.25720072e+02  1.71790839e+01  8.58380232e-04 
 1.73780083e+01  1.73780083e+01  0.00000000e+00  1.73780083e+01 -1.25720072e+02  1.73780083e+01  8.68319760e-04 
 1.75792361e+01  1.75792361e+01  0.00000000e+00  1.75792361e+01 -1.25720071e+02  1.75792361e+01  8.78374564e-04 
 1.77827941e+01  1.77827941e+01  0.00000000e+00  1.77827941e+01 -1.25720071e+02  1.77827941e+01  8.88545805e-04 
 1.79887092e+01  1.79887092e+01  0.00000000e+00  1.79887092e+01 -1.25720071e+02  1.79887092e+01  8.98834580e-04 
 1.81970086e+01  1.81970086e+01  0.00000000e+00  1.81970086e+01 -1.25720071e+02  1.81970086e+01  9.09242461e-04 
 1.84077200e+01  1.84077200e+01  0.00000000e+00  1.84077200e+01 -1.25720071e+02  1.84077200e+01  9.19771392e-04 
 1.86208714e+01  1.86208714e+01  0.00000000e+00  1.86208714e+01 -1.25720071e+02  1.86208714e+01  9.30421436e-04 
 1.88364909e+01  1.88364909e+01  0.00000000e+00  1.88364909e+01 -1.25720071e+02  1.88364909e+01  9.41195173e-04 
 1.90546072e+01  1.90546072e+01  0.00000000e+00  1.90546072e+01 -1.25720071e+02  1.90546072e+01  9.52094055e-04 
 1.92752491e+01  1.92752491e+01  0.00000000e+00  1.92752491e+01 -1.25720071e+02  1.92752491e+01  9.63118732e-04 
 1.94984460e+01  1.94984460e+01  0.00000000e+00  1.94984460e+01 -1.25720071e+02  1.94984460e+01  9.74271088e-04 
 1.97242274e+01  1.97242274e+01  0.00000000e+00  1.97242274e+01 -1.25720071e+02  1.97242274e+01  9.85552312e-04 
 1.99526231e+01  1.99526231e+01  0.00000000e+00  1.99526231e+01 -1.25720070e+02  1.99526231e+01  9.96964728e-04 
 2.01836636e+01  2.01836636e+01  0.00000000e+00  2.01836636e+01 -1.25720070e+02  2.01836636e+01  1.00850857e-03 
 2.04173794e+01  2.04173794e+01  0.00000000e+00  2.04173794e+01 -1.25720070e+02  2.04173794e+01  1.02018672e-03 
 2.06538016e+01  2.06538016e+01  0.00000000e+00  2.06538016e+01 -1.25720070e+02  2.06538016e+01  1.03200018e-03 
 2.08929613e+01  2.08929613e+01  0.00000000e+00  2.08929613e+01 -1.25720070e+02  2.08929613e+01  1.04394982e-03 
 2.11348904e+01  2.11348904e+01  0.00000000e+00  2.11348904e+01 -1.25720070e+02  2.11348904e+01  1.05603849e-03 
 2.13796209e+01  2.13796209e+01  0.00000000e+00  2.13796209e+01 -1.25720070e+02  2.13796209e+01  1.06826665e-03 
 2.16271852e+01  2.16271852e+01  0.00000000e+00  2.16271852e+01 -1.25720070e+02  2.16271852e+01  1.08063656e-03 
 2.18776162e+01  2.18776162e+01  0.00000000e+00  2.18776162e+01 -1.25720070e+02  2.18776162e+01  1.09314979e-03 
 2.21309471e+01  2.21309471e+01  0.00000000e+00  2.21309471e+01 -1.25720069e+02  2.21309471e+01  1.10580789e-03 
 2.23872114e+01  2.23872114e+01  0.00000000e+00  2.23872114e+01 -1.25720069e+02  2.23872114e+01  1.11861237e-03 
 2.26464431e+01  2.26464431e+01  0.00000000e+00  2.26464431e+01 -1.25720069e+02  2.26464431e+01  1.13156536e-03 
 2.29086765e+01  2.29086765e+01  0.00000000e+00  2.29086765e+01 -1.25720069e+02  2.29086765e+01  1.14466834e-03 
 2.31739465e+01  2.31739465e+01  0.00000000e+00  2.31739465e+01 -1.25720069e+02  2.31739465e+01  1.15792284e-03 
