 6.53130553e+00  6.53130553e+00  0.00000000e+00  6.53130553e+00  9.36240093e+01  6.53130553e+00  3.12758781e+00 
 6.60693448e+00  6.60693448e+00  0.00000000e+00  6.60693448e+00  9.36239903e+01  6.60693448e+00  3.12742566e+00 
 6.68343918e+00  6.68343918e+00  0.00000000e+00  6.68343918e+00  9.36239708e+01  6.68343918e+00  3.12726164e+00 
 6.76082975e+00  6.76082975e+00  0.00000000e+00  6.76082975e+00  9.36239510e+01  6.76082975e+00  3.12709571e+00 
 6.83911647e+00  6.83911647e+00  0.00000000e+00  6.83911647e+00  9.36239306e+01  6.83911647e+00  3.12692787e+00 
 6.91830971e+00  6.91830971e+00  0.00000000e+00  6.91830971e+00  9.36239098e+01  6.91830971e+00  3.12675808e+00 
 6.99841996e+00  6.99841996e+00  0.00000000e+00  6.99841996e+00  9.36238885e+01  6.99841996e+00  3.12658633e+00 
 7.07945784e+00  7.07945784e+00  0.00000000e+00  7.07945784e+00  9.36238667e+01  7.07945784e+00  3.12641259e+00 
 7.16143410e+00  7.16143410e+00  0.00000000e+00  7.16143410e+00  9.36238444e+01  7.16143410e+00  3.12623684e+00 
 7.24435960e+00  7.24435960e+00  0.00000000e+00  7.24435960e+00  9.36238215e+01  7.24435960e+00  3.12605905e+00 
 7.32824533e+00  7.32824533e+00  0.00000000e+00  7.32824533e+00  9.36237982e+01  7.32824533e+00  3.12587921e+00 
 7.41310241e+00  7.41310241e+00  0.00000000e+00  7.41310241e+00  9.36237742e+01  7.41310241e+00  3.12569729e+00 
 7.49894209e+00  7.49894209e+00  0.00000000e+00  7.49894209e+00  9.36237498e+01  7.49894209e+00  3.12551326e+00 
 7.58577575e+00  7.58577575e+00  0.00000000e+00  7.58577575e+00  9.36237247e+01  7.58577575e+00  3.12532710e+00 
 7.67361489e+00  7.67361489e+00  0.00000000e+00  7.67361489e+00  9.36236991e+01  7.67361489e+00  3.12513878e+00 
 7.76247117e+00  7.76247117e+00  0.00000000e+00  7.76247117e+00  9.36236729e+01  7.76247117e+00  3.12494829e+00 
 7.85235635e+00  7.85235635e+00  0.00000000e+00  7.85235635e+00  9.36236461e+01  7.85235635e+00  3.12475559e+00 
 7.94328235e+00  7.94328235e+00  0.00000000e+00  7.94328235e+00  9.36236186e+01  7.94328235e+00  3.12456066e+00 
 8.03526122e+00  8.03526122e+00  0.00000000e+00  8.03526122e+00  9.36235905e+01  8.03526122e+00  3.12436347e+00 
 8.12830516e+00  8.12830516e+00  0.00000000e+00  8.12830516e+00  9.36235618e+01  8.12830516e+00  3.12416401e+00 
 8.22242650e+00  8.22242650e+00  0.00000000e+00  8.22242650e+00  9.36235324e+01  8.22242650e+00  3.12396223e+00 
 8.31763771e+00  8.31763771e+00  0.00000000e+00  8.31763771e+00  9.36235023e+01  8.31763771e+00  3.12375812e+00 
