 3.34965439e+03  3.34965439e+03  0.00000000e+00  3.34965439e+03 -1.21195312e+02  3.34965439e+03  1.57984199e+00  3.34965439e+03  4.41944554e-03 
 3.38844156e+03  3.38844156e+03  0.00000000e+00  3.38844156e+03 -1.21095269e+02  3.38844156e+03  1.58038119e+00  3.38844156e+03  4.41944554e-03 
 3.42767787e+03  3.42767787e+03  0.00000000e+00  3.42767787e+03 -1.20995223e+02  3.42767787e+03  1.58092062e+00  3.42767787e+03  4.41944554e-03 
 3.46736850e+03  3.46736850e+03  0.00000000e+00  3.46736850e+03 -1.20895174e+02  3.46736850e+03  1.58146258e+00  3.46736850e+03  4.41944555e-03 
 3.50751874e+03  3.50751874e+03  0.00000000e+00  3.50751874e+03 -1.20795122e+02  3.50751874e+03  1.58200524e+00  3.50751874e+03  4.41944555e-03 
 3.54813389e+03  3.54813389e+03  0.00000000e+00  3.54813389e+03 -1.20695068e+02  3.54813389e+03  1.58255008e+00  3.54813389e+03  4.41944555e-03 
 3.58921935e+03  3.58921935e+03  0.00000000e+00  3.58921935e+03 -1.20595011e+02  3.58921935e+03  1.58309608e+00  3.58921935e+03  4.41944556e-03 
 3.63078055e+03  3.63078055e+03  0.00000000e+00  3.63078055e+03 -1.20494951e+02  3.63078055e+03  1.58364391e+00  3.63078055e+03  4.41944556e-03 
 3.67282300e+03  3.67282300e+03  0.00000000e+00  3.67282300e+03 -1.20394889e+02  3.67282300e+03  1.58419328e+00  3.67282300e+03  4.41944556e-03 
 3.71535229e+03  3.71535229e+03  0.00000000e+00  3.71535229e+03 -1.20294823e+02  3.71535229e+03  1.58474391e+00  3.71535229e+03  4.41944557e-03 
 3.75837404e+03  3.75837404e+03  0.00000000e+00  3.75837404e+03 -1.20194755e+02  3.75837404e+03  1.58529691e+00  3.75837404e+03  4.41944557e-03 
 3.80189396e+03  3.80189396e+03  0.00000000e+00  3.80189396e+03 -1.20094684e+02  3.80189396e+03  1.58585196e+00  3.80189396e+03  4.41944557e-03 
 3.84591782e+03  3.84591782e+03  0.00000000e+00  3.84591782e+03 -1.19994610e+02  3.84591782e+03  1.58640852e+00  3.84591782e+03  4.41944557e-03 
 3.89045145e+03  3.89045145e+03  0.00000000e+00  3.89045145e+03 -1.19894533e+02  3.89045145e+03  1.58696699e+00  3.89045145e+03  4.41944558e-03 
 3.93550075e+03  3.93550075e+03  0.00000000e+00  3.93550075e+03 -1.19794453e+02  3.93550075e+03  1.58752837e+00  3.93550075e+03  4.41944558e-03 
 3.98107171e+03  3.98107171e+03  0.00000000e+00  3.98107171e+03 -1.19694369e+02  3.98107171e+03  1.58809190e+00  3.98107171e+03  4.41944559e-03 
 4.02717034e+03  4.02717034e+03  0.00000000e+00  4.02717034e+03 -1.19594283e+02  4.02717034e+03  1.58865746e+00  4.02717034e+03  4.41944559e-03 
 4.07380278e+03  4.07380278e+03  0.00000000e+00  4.07380278e+03 -1.19494194e+02  4.07380278e+03  1.58922495e+00  4.07380278e+03  4.41944559e-03 
 4.12097519e+03  4.12097519e+03  0.00000000e+00  4.12097519e+03 -1.19394101e+02  4.12097519e+03  1.58979576e+00  4.12097519e+03  4.41944560e-03 
 4.16869383e+03  4.16869383e+03  0.00000000e+00  4.16869383e+03 -1.19294005e+02  4.16869383e+03  1.59036805e+00  4.16869383e+03  4.41944560e-03 
 4.21696503e+03  4.21696503e+03  0.00000000e+00  4.21696503e+03 -1.19193906e+02  4.21696503e+03  1.59094379e+00  4.21696503e+03  4.41944560e-03 
 4.26579519e+03  4.26579519e+03  0.00000000e+00  4.26579519e+03 -1.19093803e+02  4.26579519e+03  1.59152222e+00  4.26579519e+03  4.41944561e-03 
 4.31519077e+03  4.31519077e+03  0.00000000e+00  4.31519077e+03 -1.18993697e+02  4.31519077e+03  1.59210256e+00  4.31519077e+03  4.41944561e-03 
 4.36515832e+03  4.36515832e+03  0.00000000e+00  4.36515832e+03 -1.18893588e+02  4.36515832e+03  1.59268630e+00  4.36515832e+03  4.41944562e-03 
 4.41570447e+03  4.41570447e+03  0.00000000e+00  4.41570447e+03 -1.18793475e+02  4.41570447e+03  1.59327306e+00  4.41570447e+03  4.41944562e-03 
 4.46683592e+03  4.46683592e+03  0.00000000e+00  4.46683592e+03 -1.18693358e+02  4.46683592e+03  1.59386248e+00  4.46683592e+03  4.41944563e-03 
 4.51855944e+03  4.51855944e+03  0.00000000e+00  4.51855944e+03 -1.18593238e+02  4.51855944e+03  1.59445458e+00  4.51855944e+03  4.41944563e-03 
 4.57088190e+03  4.57088190e+03  0.00000000e+00  4.57088190e+03 -1.18493114e+02  4.57088190e+03  1.59505035e+00  4.57088190e+03  4.41944563e-03 
 4.62381021e+03  4.62381021e+03  0.00000000e+00  4.62381021e+03 -1.18392986e+02  4.62381021e+03  1.59564900e+00  4.62381021e+03  4.41944564e-03 
 4.67735141e+03  4.67735141e+03  0.00000000e+00  4.67735141e+03 -1.18292855e+02  4.67735141e+03  1.59625130e+00  4.67735141e+03  4.41944564e-03 
 4.73151259e+03  4.73151259e+03  0.00000000e+00  4.73151259e+03 -1.18192720e+02  4.73151259e+03  1.59685629e+00  4.73151259e+03  4.41944565e-03 
 4.78630092e+03  4.78630092e+03  0.00000000e+00  4.78630092e+03 -1.18092580e+02  4.78630092e+03  1.59746562e+00  4.78630092e+03  4.41944565e-03 
 4.84172368e+03  4.84172368e+03  0.00000000e+00  4.84172368e+03 -1.17992437e+02  4.84172368e+03  1.59807740e+00  4.84172368e+03  4.41944566e-03 
 4.89778819e+03  4.89778819e+03  0.00000000e+00  4.89778819e+03 -1.17892289e+02  4.89778819e+03  1.59869377e+00  4.89778819e+03  4.41944567e-03 
 4.95450191e+03  4.95450191e+03  0.00000000e+00  4.95450191e+03 -1.17792137e+02  4.95450191e+03  1.59931324e+00  4.95450191e+03  4.41944567e-03 
 5.01187234e+03  5.01187234e+03  0.00000000e+00  5.01187234e+03 -1.17691981e+02  5.01187234e+03  1.59993646e+00  5.01187234e+03  4.41944568e-03 
 5.06990708e+03  5.06990708e+03  0.00000000e+00  5.06990708e+03 -1.17591821e+02  5.06990708e+03  1.60056404e+00  5.06990708e+03  4.41944568e-03 
 5.12861384e+03  5.12861384e+03  0.00000000e+00  5.12861384e+03 -1.17491656e+02  5.12861384e+03  1.60119505e+00  5.12861384e+03  4.41944569e-03 
 5.18800039e+03  5.18800039e+03  0.00000000e+00  5.18800039e+03 -1.17391486e+02  5.18800039e+03  1.60183007e+00  5.18800039e+03  4.41944569e-03 
 5.24807460e+03  5.24807460e+03  0.00000000e+00  5.24807460e+03 -1.17291312e+02  5.24807460e+03  1.60246934e+00  5.24807460e+03  4.41944570e-03 
 5.30884444e+03  5.30884444e+03  0.00000000e+00  5.30884444e+03 -1.17191133e+02  5.30884444e+03  1.60311291e+00  5.30884444e+03  4.41944571e-03 
 5.37031796e+03  5.37031796e+03  0.00000000e+00  5.37031796e+03 -1.17090950e+02  5.37031796e+03  1.60376018e+00  5.37031796e+03  4.41944571e-03 
 5.43250331e+03  5.43250331e+03  0.00000000e+00  5.43250331e+03 -1.16990761e+02  5.43250331e+03  1.60441215e+00  5.43250331e+03  4.41944572e-03 
 5.49540874e+03  5.49540874e+03  0.00000000e+00  5.49540874e+03 -1.16890568e+02  5.49540874e+03  1.60506884e+00  5.49540874e+03  4.41944573e-03 
 5.55904257e+03  5.55904257e+03  0.00000000e+00  5.55904257e+03 -1.16790369e+02  5.55904257e+03  1.60572978e+00  5.55904257e+03  4.41944573e-03 
 5.62341325e+03  5.62341325e+03  0.00000000e+00  5.62341325e+03 -1.16690165e+02  5.62341325e+03  1.60639544e+00  5.62341325e+03  4.41944574e-03 
 5.68852931e+03  5.68852931e+03  0.00000000e+00  5.68852931e+03 -1.16589956e+02  5.68852931e+03  1.60706535e+00  5.68852931e+03  4.41944575e-03 
 5.75439937e+03  5.75439937e+03  0.00000000e+00  5.75439937e+03 -1.16489742e+02  5.75439937e+03  1.60774041e+00  5.75439937e+03  4.41944576e-03 
 5.82103218e+03  5.82103218e+03  0.00000000e+00  5.82103218e+03 -1.16389521e+02  5.82103218e+03  1.60842028e+00  5.82103218e+03  4.41944576e-03 
 5.88843655e+03  5.88843655e+03  0.00000000e+00  5.88843655e+03 -1.16289296e+02  5.88843655e+03  1.60910505e+00  5.88843655e+03  4.41944577e-03 
 5.95662144e+03  5.95662144e+03  0.00000000e+00  5.95662144e+03 -1.16189064e+02  5.95662144e+03  1.60979483e+00  5.95662144e+03  4.41944578e-03 
 6.02559586e+03  6.02559586e+03  0.00000000e+00  6.02559586e+03 -1.16088826e+02  6.02559586e+03  1.61048998e+00  6.02559586e+03  4.41944579e-03 
 6.09536897e+03  6.09536897e+03  0.00000000e+00  6.09536897e+03 -1.15988583e+02  6.09536897e+03  1.61118970e+00  6.09536897e+03  4.41944580e-03 
 6.16595002e+03  6.16595002e+03  0.00000000e+00  6.16595002e+03 -1.15888333e+02  6.16595002e+03  1.61189548e+00  6.16595002e+03  4.41944580e-03 
 6.23734835e+03  6.23734835e+03  0.00000000e+00  6.23734835e+03 -1.15788077e+02  6.23734835e+03  1.61260635e+00  6.23734835e+03  4.41944581e-03 
 6.30957344e+03  6.30957344e+03  0.00000000e+00  6.30957344e+03 -1.15687815e+02  6.30957344e+03  1.61332263e+00  6.30957344e+03  4.41944582e-03 
 6.38263486e+03  6.38263486e+03  0.00000000e+00  6.38263486e+03 -1.15587546e+02  6.38263486e+03  1.61404447e+00  6.38263486e+03  4.41944583e-03 
 6.45654229e+03  6.45654229e+03  0.00000000e+00  6.45654229e+03 -1.15487270e+02  6.45654229e+03  1.61477228e+00  6.45654229e+03  4.41944584e-03 
 6.53130553e+03  6.53130553e+03  0.00000000e+00  6.53130553e+03 -1.15386987e+02  6.53130553e+03  1.61550563e+00  6.53130553e+03  4.41944585e-03 
 6.60693448e+03  6.60693448e+03  0.00000000e+00  6.60693448e+03 -1.15286698e+02  6.60693448e+03  1.61624491e+00  6.60693448e+03  4.41944586e-03 
 6.68343918e+03  6.68343918e+03  0.00000000e+00  6.68343918e+03 -1.15186401e+02  6.68343918e+03  1.61699021e+00  6.68343918e+03  4.41944587e-03 
