 6.52800000e-08  6.52800000e-08  6.52800000e-08  3.28931333e+00  6.52800000e-08  3.10012609e+00  6.52800000e-08  1.20004881e+00  6.52800000e-08  2.70518225e+00  6.52800000e-08  5.43205565e-01  6.52800000e-08  5.37812942e-05 
 6.62800000e-08  6.62800000e-08  6.62800000e-08  3.28934111e+00  6.62800000e-08  3.10012017e+00  6.62800000e-08  1.20004652e+00  6.62800000e-08  2.70521091e+00  6.62800000e-08  5.39934850e-01  6.62800000e-08  4.19457191e-05 
 6.72800000e-08  6.72800000e-08  6.72800000e-08  3.28936889e+00  6.72800000e-08  3.10011224e+00  6.72800000e-08  1.20004345e+00  6.72800000e-08  2.70523952e+00  6.72800000e-08  5.36827630e-01  6.72800000e-08  2.95975837e-05 
 6.82800000e-08  6.82800000e-08  6.82800000e-08  3.28939667e+00  6.82800000e-08  3.10010242e+00  6.82800000e-08  1.20003965e+00  6.82800000e-08  2.70526806e+00  6.82800000e-08  5.33929169e-01  6.82800000e-08  1.69286813e-05 
 6.92800000e-08  6.92800000e-08  6.92800000e-08  3.28942444e+00  6.92800000e-08  3.10009089e+00  6.92800000e-08  1.20003518e+00  6.92800000e-08  2.70529652e+00  6.92800000e-08  5.31281114e-01  6.92800000e-08  4.13368331e-06 
 7.02800000e-08  7.02800000e-08  7.02800000e-08  3.28945222e+00  7.02800000e-08  3.10007784e+00  7.02800000e-08  1.20003013e+00  7.02800000e-08  2.70532491e+00  7.02800000e-08  5.28920901e-01  7.02800000e-08 -8.59283012e-06 
 7.12800000e-08  7.12800000e-08  7.12800000e-08  3.28948000e+00  7.12800000e-08  3.10006348e+00  7.12800000e-08  1.20002457e+00  7.12800000e-08  2.70535320e+00  7.12800000e-08  5.26881236e-01  7.12800000e-08 -2.10593073e-05 
 7.22800000e-08  7.22800000e-08  7.22800000e-08  3.28950778e+00  7.22800000e-08  3.10004803e+00  7.22800000e-08  1.20001859e+00  7.22800000e-08  2.70538139e+00  7.22800000e-08  5.25189647e-01  7.22800000e-08 -3.30800869e-05 
 7.32800000e-08  7.32800000e-08  7.32800000e-08  3.28953556e+00  7.32800000e-08  3.10003176e+00  7.32800000e-08  1.20001229e+00  7.32800000e-08  2.70540947e+00  7.32800000e-08  5.23868123e-01  7.32800000e-08 -4.44781413e-05 
 7.42800000e-08  7.42800000e-08  7.42800000e-08  3.28956333e+00  7.42800000e-08  3.10001490e+00  7.42800000e-08  1.20000577e+00  7.42800000e-08  2.70543745e+00  7.42800000e-08  5.22932839e-01  7.42800000e-08 -5.50876622e-05 
 7.52800000e-08  7.52800000e-08  7.52800000e-08  3.28959111e+00  7.52800000e-08  3.09999772e+00  7.52800000e-08  1.19999912e+00  7.52800000e-08  2.70546532e+00  7.52800000e-08  5.22393966e-01  7.52800000e-08 -6.47564500e-05 
 7.62800000e-08  7.62800000e-08  7.62800000e-08  3.28961889e+00  7.62800000e-08  3.09998049e+00  7.62800000e-08  1.19999245e+00  7.62800000e-08  2.70549308e+00  7.62800000e-08  5.22255587e-01  7.62800000e-08 -7.33480731e-05 
 7.72800000e-08  7.72800000e-08  7.72800000e-08  3.28964667e+00  7.72800000e-08  3.09996345e+00  7.72800000e-08  1.19998585e+00  7.72800000e-08  2.70552074e+00  7.72800000e-08  5.22515690e-01  7.72800000e-08 -8.07437679e-05 
